,workerId,comment,answer1,correct
2378,6JAIgCsY,78,1,0
2379,6JAIgCsY,59,1,1
2380,6JAIgCsY,93,-1,1
2381,6JAIgCsY,24,-1,1
2382,6JAIgCsY,31,1,1
2383,6JAIgCsY,82,1,0
2384,6JAIgCsY,14,-1,1
2385,6JAIgCsY,108,1,1
2386,6JAIgCsY,111,-1,1
2387,6JAIgCsY,62,-1,1
2388,6JAIgCsY,61,-1,1
2389,6JAIgCsY,85,-1,1
2390,6JAIgCsY,5,-1,1
2391,6JAIgCsY,44,1,1
2392,6JAIgCsY,74,-1,1
2393,6JAIgCsY,3,-1,1
2394,6JAIgCsY,117,1,1
2395,6JAIgCsY,37,1,1
2396,6JAIgCsY,57,1,1
2397,6JAIgCsY,29,-1,1
2398,6JAIgCsY,95,1,1
2399,6JAIgCsY,107,1,1
2400,NOi4sJSI,41,1,1
2401,NOi4sJSI,33,1,1
2402,NOi4sJSI,73,-1,1
2403,NOi4sJSI,113,1,1
2404,NOi4sJSI,9,-1,1
2405,NOi4sJSI,43,1,1
2406,NOi4sJSI,18,-1,1
2407,NOi4sJSI,81,1,0
2408,NOi4sJSI,86,1,0
2409,NOi4sJSI,119,1,1
2410,NOi4sJSI,13,1,0
2411,NOi4sJSI,72,-1,1
2412,NOi4sJSI,107,1,1
2413,NOi4sJSI,62,-1,1
2414,NOi4sJSI,26,1,0
2415,NOi4sJSI,36,1,1
2416,NOi4sJSI,50,1,1
2417,NOi4sJSI,54,1,1
2418,NOi4sJSI,7,-1,1
2419,NOi4sJSI,92,1,1
2420,NOi4sJSI,65,-1,1
2421,NOi4sJSI,106,1,1
2422,NOi4sJSI,97,1,1
2423,NOi4sJSI,21,1,0
2424,I0Lxe6Vo,117,1,1
2425,I0Lxe6Vo,11,1,0
2426,I0Lxe6Vo,44,1,1
2427,I0Lxe6Vo,108,-1,1
2428,I0Lxe6Vo,81,-1,1
2429,I0Lxe6Vo,0,-1,1
2430,I0Lxe6Vo,103,-1,0
2431,I0Lxe6Vo,27,-1,1
2432,I0Lxe6Vo,5,-1,1
2433,I0Lxe6Vo,52,1,1
2434,I0Lxe6Vo,21,1,0
2435,I0Lxe6Vo,14,-1,1
2436,I0Lxe6Vo,36,1,1
2437,I0Lxe6Vo,50,1,1
2438,I0Lxe6Vo,77,1,0
2439,I0Lxe6Vo,90,1,1
2440,I0Lxe6Vo,37,1,1
2441,I0Lxe6Vo,82,1,0
2442,I0Lxe6Vo,67,-1,1
2443,I0Lxe6Vo,48,1,1
2444,I0Lxe6Vo,61,-1,1
2445,I0Lxe6Vo,98,1,1
2446,I0Lxe6Vo,70,1,0
2447,I0Lxe6Vo,118,1,1
2448,i3rpTbdb,31,1,1
2449,i3rpTbdb,23,1,0
2450,i3rpTbdb,6,-1,1
2451,i3rpTbdb,36,1,1
2452,i3rpTbdb,9,-1,1
2453,i3rpTbdb,65,-1,1
2454,i3rpTbdb,96,-1,1
2455,i3rpTbdb,57,1,1
2456,i3rpTbdb,116,1,1
2457,i3rpTbdb,106,1,1
2458,i3rpTbdb,49,1,1
2459,i3rpTbdb,47,1,1
2460,i3rpTbdb,60,-1,1
2461,i3rpTbdb,86,-1,1
2462,i3rpTbdb,53,1,1
2463,i3rpTbdb,95,-1,1
2464,i3rpTbdb,119,1,1
2465,i3rpTbdb,74,-1,1
2466,i3rpTbdb,107,1,1
2467,i3rpTbdb,17,-1,1
2468,i3rpTbdb,87,-1,1
2469,i3rpTbdb,19,-1,1
2470,i3rpTbdb,27,-1,1
2471,i3rpTbdb,79,-1,1
2472,n8T7lWvf,7,-1,1
2473,n8T7lWvf,1,-1,1
2474,n8T7lWvf,34,1,1
2475,n8T7lWvf,46,1,1
2476,n8T7lWvf,26,1,0
2477,n8T7lWvf,77,1,0
2478,n8T7lWvf,19,1,0
2479,n8T7lWvf,86,1,0
2480,n8T7lWvf,23,1,0
2481,n8T7lWvf,91,1,1
2482,n8T7lWvf,40,1,1
2483,n8T7lWvf,50,1,1
2484,n8T7lWvf,16,-1,1
2485,n8T7lWvf,113,1,1
2486,n8T7lWvf,103,1,1
2487,n8T7lWvf,102,1,1
2488,n8T7lWvf,92,1,1
2489,n8T7lWvf,36,1,1
2490,n8T7lWvf,115,1,1
2491,n8T7lWvf,67,1,0
2492,n8T7lWvf,53,1,1
2493,n8T7lWvf,68,1,0
2494,n8T7lWvf,85,1,0
2495,n8T7lWvf,73,-1,1
2496,lJ1VbYKc,97,1,1
2497,lJ1VbYKc,25,-1,1
2498,lJ1VbYKc,1,-1,1
2499,lJ1VbYKc,73,1,0
2500,lJ1VbYKc,39,1,1
2501,lJ1VbYKc,71,-1,1
2502,lJ1VbYKc,81,-1,1
2503,lJ1VbYKc,7,-1,1
2504,lJ1VbYKc,16,-1,1
2505,lJ1VbYKc,80,1,0
2506,lJ1VbYKc,57,1,1
2507,lJ1VbYKc,115,1,1
2508,lJ1VbYKc,43,1,1
2509,lJ1VbYKc,49,1,1
2510,lJ1VbYKc,64,-1,1
2511,lJ1VbYKc,103,-1,1
2512,lJ1VbYKc,99,1,1
2513,lJ1VbYKc,118,1,1
2514,lJ1VbYKc,23,-1,1
2515,lJ1VbYKc,59,1,1
2516,lJ1VbYKc,68,1,0
2517,lJ1VbYKc,107,1,1
2518,lJ1VbYKc,15,-1,1
2519,lJ1VbYKc,35,1,1
2520,tSjWhHLL,98,1,1
2521,tSjWhHLL,69,1,0
2522,tSjWhHLL,118,1,1
2523,tSjWhHLL,47,1,1
2524,tSjWhHLL,13,-1,1
2525,tSjWhHLL,54,1,1
2526,tSjWhHLL,11,1,0
2527,tSjWhHLL,29,-1,1
2528,tSjWhHLL,30,1,1
2529,tSjWhHLL,35,1,1
2530,tSjWhHLL,80,-1,1
2531,tSjWhHLL,95,1,1
2532,tSjWhHLL,3,-1,1
2533,tSjWhHLL,100,1,1
2534,tSjWhHLL,1,-1,1
2535,tSjWhHLL,22,1,0
2536,tSjWhHLL,111,-1,1
2537,tSjWhHLL,50,1,1
2538,tSjWhHLL,83,-1,1
2539,tSjWhHLL,72,-1,1
2540,tSjWhHLL,43,1,1
2541,tSjWhHLL,64,-1,1
2542,tSjWhHLL,75,1,0
2543,tSjWhHLL,109,1,1
2544,1TRJfilI,91,-1,1
2545,1TRJfilI,10,-1,1
2546,1TRJfilI,95,-1,1
2547,1TRJfilI,7,-1,1
2548,1TRJfilI,5,-1,1
2549,1TRJfilI,14,-1,1
2550,1TRJfilI,33,1,1
2551,1TRJfilI,23,-1,1
2552,1TRJfilI,25,1,0
2553,1TRJfilI,102,1,1
2554,1TRJfilI,101,1,1
2555,1TRJfilI,86,1,0
2556,1TRJfilI,117,1,1
2557,1TRJfilI,30,-1,1
2558,1TRJfilI,74,-1,1
2559,1TRJfilI,63,-1,1
2560,1TRJfilI,64,-1,1
2561,1TRJfilI,89,-1,1
2562,1TRJfilI,115,1,1
2563,1TRJfilI,73,1,0
2564,1TRJfilI,55,1,1
2565,1TRJfilI,53,1,1
2566,1TRJfilI,46,1,1
2567,1TRJfilI,43,-1,1
2568,q2Tak0FF,33,1,1
2569,q2Tak0FF,28,1,0
2570,q2Tak0FF,21,1,0
2571,q2Tak0FF,13,-1,1
2572,q2Tak0FF,18,-1,1
2573,q2Tak0FF,4,-1,1
2574,q2Tak0FF,34,1,1
2575,q2Tak0FF,8,-1,1
2576,q2Tak0FF,40,1,1
2577,q2Tak0FF,62,-1,1
2578,q2Tak0FF,77,-1,1
2579,q2Tak0FF,41,1,1
2580,q2Tak0FF,57,1,1
2581,q2Tak0FF,61,-1,1
2582,q2Tak0FF,53,1,1
2583,q2Tak0FF,78,-1,1
2584,q2Tak0FF,108,1,1
2585,q2Tak0FF,80,-1,1
2586,q2Tak0FF,111,-1,1
2587,q2Tak0FF,90,-1,0
2588,q2Tak0FF,89,-1,1
2589,q2Tak0FF,106,1,1
2590,q2Tak0FF,98,-1,0
2591,q2Tak0FF,110,-1,0
2592,WbNzFBxQ,4,-1,1
2593,WbNzFBxQ,39,1,1
2594,WbNzFBxQ,9,-1,1
2595,WbNzFBxQ,25,1,0
2596,WbNzFBxQ,18,1,0
2597,WbNzFBxQ,19,1,0
2598,WbNzFBxQ,23,1,0
2599,WbNzFBxQ,37,1,1
2600,WbNzFBxQ,48,1,1
2601,WbNzFBxQ,50,1,1
2602,WbNzFBxQ,54,1,1
2603,WbNzFBxQ,40,1,1
2604,WbNzFBxQ,74,1,0
2605,WbNzFBxQ,64,-1,1
2606,WbNzFBxQ,67,-1,1
2607,WbNzFBxQ,75,1,0
2608,WbNzFBxQ,89,1,0
2609,WbNzFBxQ,104,1,1
2610,WbNzFBxQ,86,1,0
2611,WbNzFBxQ,112,1,1
2612,WbNzFBxQ,95,1,1
2613,WbNzFBxQ,90,1,1
2614,WbNzFBxQ,100,1,1
2615,WbNzFBxQ,117,1,1
2616,dqHDiLu1,97,1,1
2617,dqHDiLu1,93,-1,1
2618,dqHDiLu1,70,-1,1
2619,dqHDiLu1,26,1,0
2620,dqHDiLu1,21,1,0
2621,dqHDiLu1,118,1,1
2622,dqHDiLu1,116,1,1
2623,dqHDiLu1,105,1,1
2624,dqHDiLu1,33,1,1
2625,dqHDiLu1,45,1,1
2626,dqHDiLu1,106,1,1
2627,dqHDiLu1,18,-1,1
2628,dqHDiLu1,50,1,1
2629,dqHDiLu1,88,1,0
2630,dqHDiLu1,85,-1,1
2631,dqHDiLu1,30,1,1
2632,dqHDiLu1,47,1,1
2633,dqHDiLu1,59,1,1
2634,dqHDiLu1,5,-1,1
2635,dqHDiLu1,78,1,0
2636,dqHDiLu1,60,-1,1
2637,dqHDiLu1,65,-1,1
2638,dqHDiLu1,0,-1,1
2639,dqHDiLu1,10,1,0
2640,VVkgFDl8,95,-1,1
2641,VVkgFDl8,84,1,0
2642,VVkgFDl8,114,1,1
2643,VVkgFDl8,74,1,0
2644,VVkgFDl8,9,-1,1
2645,VVkgFDl8,39,1,1
2646,VVkgFDl8,91,-1,1
2647,VVkgFDl8,15,1,0
2648,VVkgFDl8,69,1,0
2649,VVkgFDl8,75,1,0
2650,VVkgFDl8,104,1,1
2651,VVkgFDl8,0,-1,1
2652,VVkgFDl8,111,-1,1
2653,VVkgFDl8,34,1,1
2654,VVkgFDl8,22,-1,1
2655,VVkgFDl8,23,1,0
2656,VVkgFDl8,109,1,1
2657,VVkgFDl8,89,1,0
2658,VVkgFDl8,49,1,1
2659,VVkgFDl8,57,1,1
2660,VVkgFDl8,62,-1,1
2661,VVkgFDl8,19,-1,1
2662,VVkgFDl8,48,1,1
2663,VVkgFDl8,55,1,1
2664,xyg5mSRO,69,1,0
2665,xyg5mSRO,5,-1,1
2666,xyg5mSRO,86,1,0
2667,xyg5mSRO,30,1,1
2668,xyg5mSRO,74,-1,1
2669,xyg5mSRO,36,1,1
2670,xyg5mSRO,50,1,1
2671,xyg5mSRO,117,1,1
2672,xyg5mSRO,55,1,1
2673,xyg5mSRO,100,1,1
2674,xyg5mSRO,102,1,1
2675,xyg5mSRO,64,-1,1
2676,xyg5mSRO,10,-1,1
2677,xyg5mSRO,113,1,1
2678,xyg5mSRO,25,1,0
2679,xyg5mSRO,26,1,0
2680,xyg5mSRO,2,-1,1
2681,xyg5mSRO,97,1,1
2682,xyg5mSRO,43,1,1
2683,xyg5mSRO,98,1,1
2684,xyg5mSRO,88,1,0
2685,xyg5mSRO,41,1,1
2686,xyg5mSRO,13,-1,1
2687,xyg5mSRO,79,-1,1
2688,rgHUFiyH,72,-1,1
2689,rgHUFiyH,6,-1,1
2690,rgHUFiyH,90,1,1
2691,rgHUFiyH,56,1,1
2692,rgHUFiyH,71,-1,1
2693,rgHUFiyH,33,1,1
2694,rgHUFiyH,9,-1,1
2695,rgHUFiyH,38,1,1
2696,rgHUFiyH,109,1,1
2697,rgHUFiyH,87,1,0
2698,rgHUFiyH,20,-1,1
2699,rgHUFiyH,102,1,1
2700,rgHUFiyH,112,1,1
2701,rgHUFiyH,23,1,0
2702,rgHUFiyH,55,1,1
2703,rgHUFiyH,67,-1,1
2704,rgHUFiyH,11,-1,1
2705,rgHUFiyH,116,1,1
2706,rgHUFiyH,86,1,0
2707,rgHUFiyH,68,-1,1
2708,rgHUFiyH,17,-1,1
2709,rgHUFiyH,99,1,1
2710,rgHUFiyH,47,1,1
2711,rgHUFiyH,46,1,1
2712,wP8w1k4H,1,-1,1
2713,wP8w1k4H,46,1,1
2714,wP8w1k4H,108,1,1
2715,wP8w1k4H,67,-1,1
2716,wP8w1k4H,100,1,1
2717,wP8w1k4H,43,1,1
2718,wP8w1k4H,112,1,1
2719,wP8w1k4H,114,1,1
2720,wP8w1k4H,83,-1,1
2721,wP8w1k4H,95,1,1
2722,wP8w1k4H,53,1,1
2723,wP8w1k4H,57,1,1
2724,wP8w1k4H,63,-1,1
2725,wP8w1k4H,72,-1,1
2726,wP8w1k4H,77,-1,1
2727,wP8w1k4H,96,1,1
2728,wP8w1k4H,20,-1,1
2729,wP8w1k4H,25,1,0
2730,wP8w1k4H,3,-1,1
2731,wP8w1k4H,33,1,1
2732,wP8w1k4H,34,1,1
2733,wP8w1k4H,16,-1,1
2734,wP8w1k4H,13,-1,1
2735,wP8w1k4H,84,1,0
2736,oLympy3U,21,1,0
2737,oLympy3U,28,1,0
2738,oLympy3U,100,1,1
2739,oLympy3U,34,1,1
2740,oLympy3U,2,-1,1
2741,oLympy3U,107,1,1
2742,oLympy3U,112,1,1
2743,oLympy3U,37,1,1
2744,oLympy3U,87,1,0
2745,oLympy3U,93,1,1
2746,oLympy3U,117,1,1
2747,oLympy3U,81,1,0
2748,oLympy3U,13,1,0
2749,oLympy3U,96,1,1
2750,oLympy3U,8,-1,1
2751,oLympy3U,18,1,0
2752,oLympy3U,52,1,1
2753,oLympy3U,40,1,1
2754,oLympy3U,41,1,1
2755,oLympy3U,55,1,1
2756,oLympy3U,61,-1,1
2757,oLympy3U,75,1,0
2758,oLympy3U,62,-1,1
2759,oLympy3U,73,1,0
2760,rwWPnyOH,2,-1,1
2761,rwWPnyOH,60,-1,1
2762,rwWPnyOH,33,1,1
2763,rwWPnyOH,71,-1,1
2764,rwWPnyOH,10,-1,1
2765,rwWPnyOH,87,1,0
2766,rwWPnyOH,80,1,0
2767,rwWPnyOH,43,1,1
2768,rwWPnyOH,24,-1,1
2769,rwWPnyOH,99,-1,1
2770,rwWPnyOH,111,1,1
2771,rwWPnyOH,106,1,1
2772,rwWPnyOH,48,1,1
2773,rwWPnyOH,58,1,1
2774,rwWPnyOH,72,-1,1
2775,rwWPnyOH,66,-1,1
2776,rwWPnyOH,103,-1,0
2777,rwWPnyOH,34,1,1
2778,rwWPnyOH,53,1,1
2779,rwWPnyOH,113,1,1
2780,rwWPnyOH,26,1,0
2781,rwWPnyOH,93,-1,1
2782,rwWPnyOH,0,-1,1
2783,rwWPnyOH,14,-1,1
2784,tlOUP38P,36,1,1
2785,tlOUP38P,1,-1,1
2786,tlOUP38P,91,1,1
2787,tlOUP38P,58,1,1
2788,tlOUP38P,31,1,1
2789,tlOUP38P,65,-1,1
2790,tlOUP38P,46,1,1
2791,tlOUP38P,7,1,0
2792,tlOUP38P,118,1,1
2793,tlOUP38P,98,1,1
2794,tlOUP38P,41,1,1
2795,tlOUP38P,20,1,0
2796,tlOUP38P,75,1,0
2797,tlOUP38P,108,1,1
2798,tlOUP38P,55,1,1
2799,tlOUP38P,82,-1,1
2800,tlOUP38P,67,-1,1
2801,tlOUP38P,12,-1,1
2802,tlOUP38P,19,-1,1
2803,tlOUP38P,77,-1,1
2804,tlOUP38P,84,1,0
2805,tlOUP38P,105,1,1
2806,tlOUP38P,25,1,0
2807,tlOUP38P,114,1,1
2808,Tu3rsK6b,92,1,1
2809,Tu3rsK6b,81,1,0
2810,Tu3rsK6b,15,-1,1
2811,Tu3rsK6b,4,-1,1
2812,Tu3rsK6b,26,1,0
2813,Tu3rsK6b,52,1,1
2814,Tu3rsK6b,79,1,0
2815,Tu3rsK6b,58,1,1
2816,Tu3rsK6b,100,1,1
2817,Tu3rsK6b,48,1,1
2818,Tu3rsK6b,96,1,1
2819,Tu3rsK6b,21,-1,1
2820,Tu3rsK6b,89,1,0
2821,Tu3rsK6b,30,1,1
2822,Tu3rsK6b,109,1,1
2823,Tu3rsK6b,0,-1,1
2824,Tu3rsK6b,44,1,1
2825,Tu3rsK6b,114,1,1
2826,Tu3rsK6b,69,-1,1
2827,Tu3rsK6b,76,-1,1
2828,Tu3rsK6b,34,1,1
2829,Tu3rsK6b,119,1,1
2830,Tu3rsK6b,14,-1,1
2831,Tu3rsK6b,65,-1,1
2832,XGTZHOsW,23,1,0
2833,XGTZHOsW,19,1,0
2834,XGTZHOsW,111,1,1
2835,XGTZHOsW,7,-1,1
2836,XGTZHOsW,47,1,1
2837,XGTZHOsW,33,1,1
2838,XGTZHOsW,100,1,1
2839,XGTZHOsW,42,1,1
2840,XGTZHOsW,67,-1,1
2841,XGTZHOsW,75,1,0
2842,XGTZHOsW,88,-1,1
2843,XGTZHOsW,65,-1,1
2844,XGTZHOsW,58,1,1
2845,XGTZHOsW,3,-1,1
2846,XGTZHOsW,51,1,1
2847,XGTZHOsW,10,-1,1
2848,XGTZHOsW,98,1,1
2849,XGTZHOsW,21,1,0
2850,XGTZHOsW,115,1,1
2851,XGTZHOsW,32,-1,1
2852,XGTZHOsW,86,1,0
2853,XGTZHOsW,106,1,1
2854,XGTZHOsW,71,-1,1
2855,XGTZHOsW,90,1,1
2856,Qi9zux2j,43,1,1
2857,Qi9zux2j,66,-1,1
2858,Qi9zux2j,69,1,0
2859,Qi9zux2j,78,1,0
2860,Qi9zux2j,95,-1,1
2861,Qi9zux2j,6,-1,1
2862,Qi9zux2j,56,1,1
2863,Qi9zux2j,24,1,0
2864,Qi9zux2j,89,1,0
2865,Qi9zux2j,9,-1,1
2866,Qi9zux2j,17,1,0
2867,Qi9zux2j,115,1,1
2868,Qi9zux2j,33,1,1
2869,Qi9zux2j,57,1,1
2870,Qi9zux2j,28,1,0
2871,Qi9zux2j,31,1,1
2872,Qi9zux2j,19,1,0
2873,Qi9zux2j,103,1,1
2874,Qi9zux2j,71,-1,1
2875,Qi9zux2j,99,1,1
2876,Qi9zux2j,47,1,1
2877,Qi9zux2j,113,1,1
2878,Qi9zux2j,100,1,1
2879,Qi9zux2j,85,1,0
2880,PMXy5LzY,83,-1,1
2881,PMXy5LzY,108,1,1
2882,PMXy5LzY,102,1,1
2883,PMXy5LzY,93,-1,1
2884,PMXy5LzY,44,1,1
2885,PMXy5LzY,58,1,1
2886,PMXy5LzY,118,1,1
2887,PMXy5LzY,116,1,1
2888,PMXy5LzY,86,1,0
2889,PMXy5LzY,26,1,0
2890,PMXy5LzY,96,-1,1
2891,PMXy5LzY,49,1,1
2892,PMXy5LzY,22,-1,1
2893,PMXy5LzY,13,-1,1
2894,PMXy5LzY,53,1,1
2895,PMXy5LzY,33,1,1
2896,PMXy5LzY,60,-1,1
2897,PMXy5LzY,68,-1,1
2898,PMXy5LzY,38,-1,1
2899,PMXy5LzY,71,-1,1
2900,PMXy5LzY,3,-1,1
2901,PMXy5LzY,14,-1,1
2902,PMXy5LzY,79,-1,1
2903,PMXy5LzY,8,-1,1
2904,kZIA5N7H,118,1,1
2905,kZIA5N7H,11,1,0
2906,kZIA5N7H,27,-1,1
2907,kZIA5N7H,92,-1,1
2908,kZIA5N7H,97,1,1
2909,kZIA5N7H,101,1,1
2910,kZIA5N7H,5,-1,1
2911,kZIA5N7H,76,1,0
2912,kZIA5N7H,51,1,1
2913,kZIA5N7H,10,-1,1
2914,kZIA5N7H,0,-1,1
2915,kZIA5N7H,31,1,1
2916,kZIA5N7H,29,-1,1
2917,kZIA5N7H,115,1,1
2918,kZIA5N7H,41,1,1
2919,kZIA5N7H,34,1,1
2920,kZIA5N7H,88,1,0
2921,kZIA5N7H,72,-1,1
2922,kZIA5N7H,40,1,1
2923,kZIA5N7H,62,-1,1
2924,kZIA5N7H,57,1,1
2925,kZIA5N7H,64,-1,1
2926,kZIA5N7H,86,1,0
2927,kZIA5N7H,109,1,1
2928,GLppATao,78,-1,1
2929,GLppATao,90,-1,1
2930,GLppATao,44,1,1
2931,GLppATao,65,-1,1
2932,GLppATao,80,1,0
2933,GLppATao,40,1,1
2934,GLppATao,97,1,1
2935,GLppATao,67,-1,1
2936,GLppATao,22,-1,1
2937,GLppATao,85,-1,1
2938,GLppATao,76,1,0
2939,GLppATao,104,-1,1
2940,GLppATao,117,1,1
2941,GLppATao,52,1,1
2942,GLppATao,53,1,1
2943,GLppATao,25,-1,1
2944,GLppATao,103,-1,0
2945,GLppATao,5,-1,1
2946,GLppATao,11,-1,1
2947,GLppATao,12,-1,1
2948,GLppATao,36,1,1
2949,GLppATao,1,-1,1
2950,GLppATao,113,1,1
2951,GLppATao,35,1,1
2952,O8iyNNoc,35,1,1
2953,O8iyNNoc,23,1,0
2954,O8iyNNoc,15,-1,1
2955,O8iyNNoc,64,-1,1
2956,O8iyNNoc,96,1,1
2957,O8iyNNoc,51,1,1
2958,O8iyNNoc,73,1,0
2959,O8iyNNoc,44,1,1
2960,O8iyNNoc,109,1,1
2961,O8iyNNoc,89,-1,1
2962,O8iyNNoc,92,1,1
2963,O8iyNNoc,82,1,0
2964,O8iyNNoc,54,1,1
2965,O8iyNNoc,25,1,0
2966,O8iyNNoc,111,1,1
2967,O8iyNNoc,3,-1,1
2968,O8iyNNoc,63,1,0
2969,O8iyNNoc,8,-1,1
2970,O8iyNNoc,70,1,0
2971,O8iyNNoc,42,1,1
2972,O8iyNNoc,11,1,0
2973,O8iyNNoc,110,1,1
2974,O8iyNNoc,106,1,1
2975,O8iyNNoc,30,1,1
2976,cHwiaFRj,88,1,0
2977,cHwiaFRj,58,1,1
2978,cHwiaFRj,34,1,1
2979,cHwiaFRj,72,-1,1
2980,cHwiaFRj,24,1,0
2981,cHwiaFRj,17,1,0
2982,cHwiaFRj,82,-1,1
2983,cHwiaFRj,94,-1,1
2984,cHwiaFRj,8,-1,1
2985,cHwiaFRj,115,1,1
2986,cHwiaFRj,60,-1,1
2987,cHwiaFRj,107,1,1
2988,cHwiaFRj,48,1,1
2989,cHwiaFRj,66,1,0
2990,cHwiaFRj,41,1,1
2991,cHwiaFRj,28,1,0
2992,cHwiaFRj,98,1,1
2993,cHwiaFRj,9,-1,1
2994,cHwiaFRj,37,1,1
2995,cHwiaFRj,13,1,0
2996,cHwiaFRj,59,1,1
2997,cHwiaFRj,113,1,1
2998,cHwiaFRj,73,-1,1
2999,cHwiaFRj,101,1,1
3000,AqzVx38p,24,1,0
3001,AqzVx38p,87,1,0
3002,AqzVx38p,36,1,1
3003,AqzVx38p,92,-1,1
3004,AqzVx38p,96,-1,1
3005,AqzVx38p,104,-1,1
3006,AqzVx38p,119,1,1
3007,AqzVx38p,118,1,1
3008,AqzVx38p,89,-1,1
3009,AqzVx38p,43,1,1
3010,AqzVx38p,105,1,1
3011,AqzVx38p,56,1,1
3012,AqzVx38p,21,1,0
3013,AqzVx38p,37,1,1
3014,AqzVx38p,42,1,1
3015,AqzVx38p,17,1,0
3016,AqzVx38p,19,-1,1
3017,AqzVx38p,8,-1,1
3018,AqzVx38p,7,-1,1
3019,AqzVx38p,55,1,1
3020,AqzVx38p,63,1,0
3021,AqzVx38p,71,-1,1
3022,AqzVx38p,68,-1,1
3023,AqzVx38p,72,-1,1
3024,dBl5ykrt,65,-1,1
3025,dBl5ykrt,72,-1,1
3026,dBl5ykrt,56,1,1
3027,dBl5ykrt,7,-1,1
3028,dBl5ykrt,26,1,0
3029,dBl5ykrt,112,1,1
3030,dBl5ykrt,6,-1,1
3031,dBl5ykrt,34,1,1
3032,dBl5ykrt,71,1,0
3033,dBl5ykrt,99,1,1
3034,dBl5ykrt,85,1,0
3035,dBl5ykrt,67,-1,1
3036,dBl5ykrt,89,1,0
3037,dBl5ykrt,10,-1,1
3038,dBl5ykrt,91,1,1
3039,dBl5ykrt,47,1,1
3040,dBl5ykrt,118,1,1
3041,dBl5ykrt,17,-1,1
3042,dBl5ykrt,24,1,0
3043,dBl5ykrt,35,1,1
3044,dBl5ykrt,105,1,1
3045,dBl5ykrt,53,1,1
3046,dBl5ykrt,42,1,1
3047,dBl5ykrt,106,1,1
3048,zBwj9XN9,31,1,1
3049,zBwj9XN9,8,-1,1
3050,zBwj9XN9,103,-1,0
3051,zBwj9XN9,54,1,1
3052,zBwj9XN9,12,-1,1
3053,zBwj9XN9,97,1,1
3054,zBwj9XN9,47,1,1
3055,zBwj9XN9,64,-1,1
3056,zBwj9XN9,94,1,1
3057,zBwj9XN9,110,-1,1
3058,zBwj9XN9,100,1,1
3059,zBwj9XN9,77,-1,1
3060,zBwj9XN9,6,-1,1
3061,zBwj9XN9,16,-1,1
3062,zBwj9XN9,75,-1,1
3063,zBwj9XN9,29,-1,1
3064,zBwj9XN9,81,-1,1
3065,zBwj9XN9,21,-1,1
3066,zBwj9XN9,42,1,1
3067,zBwj9XN9,82,-1,1
3068,zBwj9XN9,39,-1,1
3069,zBwj9XN9,66,-1,1
3070,zBwj9XN9,116,1,1
3071,zBwj9XN9,55,1,1
3072,VSUsFr6a,3,-1,1
3073,VSUsFr6a,106,1,1
3074,VSUsFr6a,20,-1,1
3075,VSUsFr6a,93,1,1
3076,VSUsFr6a,75,1,0
3077,VSUsFr6a,58,1,1
3078,VSUsFr6a,42,1,1
3079,VSUsFr6a,7,-1,1
3080,VSUsFr6a,47,1,1
3081,VSUsFr6a,32,-1,1
3082,VSUsFr6a,86,1,0
3083,VSUsFr6a,119,1,1
3084,VSUsFr6a,33,1,1
3085,VSUsFr6a,10,-1,1
3086,VSUsFr6a,19,1,0
3087,VSUsFr6a,100,1,1
3088,VSUsFr6a,23,1,0
3089,VSUsFr6a,115,1,1
3090,VSUsFr6a,96,1,1
3091,VSUsFr6a,51,1,1
3092,VSUsFr6a,88,1,0
3093,VSUsFr6a,65,-1,1
3094,VSUsFr6a,74,-1,1
3095,VSUsFr6a,60,-1,1
3096,928uAjB6,10,-1,1
3097,928uAjB6,28,1,0
3098,928uAjB6,83,1,0
3099,928uAjB6,7,-1,1
3100,928uAjB6,52,1,1
3101,928uAjB6,34,1,1
3102,928uAjB6,75,1,0
3103,928uAjB6,41,1,1
3104,928uAjB6,97,1,1
3105,928uAjB6,86,1,0
3106,928uAjB6,118,1,1
3107,928uAjB6,11,1,0
3108,928uAjB6,113,1,1
3109,928uAjB6,68,1,0
3110,928uAjB6,43,1,1
3111,928uAjB6,79,1,0
3112,928uAjB6,100,1,1
3113,928uAjB6,2,-1,1
3114,928uAjB6,39,1,1
3115,928uAjB6,53,1,1
3116,928uAjB6,107,1,1
3117,928uAjB6,92,1,1
3118,928uAjB6,66,-1,1
3119,928uAjB6,20,-1,1
3120,ReKEWBbn,60,-1,1
3121,ReKEWBbn,79,1,0
3122,ReKEWBbn,102,1,1
3123,ReKEWBbn,22,1,0
3124,ReKEWBbn,83,1,0
3125,ReKEWBbn,101,1,1
3126,ReKEWBbn,25,-1,1
3127,ReKEWBbn,12,-1,1
3128,ReKEWBbn,61,-1,1
3129,ReKEWBbn,18,-1,1
3130,ReKEWBbn,56,1,1
3131,ReKEWBbn,43,1,1
3132,ReKEWBbn,87,1,0
3133,ReKEWBbn,41,1,1
3134,ReKEWBbn,94,1,1
3135,ReKEWBbn,111,1,1
3136,ReKEWBbn,38,1,1
3137,ReKEWBbn,51,1,1
3138,ReKEWBbn,7,-1,1
3139,ReKEWBbn,33,1,1
3140,ReKEWBbn,5,-1,1
3141,ReKEWBbn,113,1,1
3142,ReKEWBbn,73,1,0
3143,ReKEWBbn,96,1,1
3144,Ok4suIGM,44,1,1
3145,Ok4suIGM,6,-1,1
