workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,duration,startTime,submiTiime,answer,biasm
5fc54af5d4630404ca86fa7e,SESSION_ID:64f8905b3fac31d6fd24aa6d,STUDY_ID:64f87d77f1db16f3b98108c3,2,19,45,45,45,duration:5013,startTime:Wed Sep 06 2023 09:59:42 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:59:47 GMT-0500 (Central Daylight Time)},0.45,-0.501612903
5de83f3b3aa615000a41f831,SESSION_ID:64f8df613300750792702e44,STUDY_ID:64f8ce337b289a6b18812bbb,2,3,96,75,77,duration:65443,startTime:Wed Sep 06 2023 16:44:50 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:45:55 GMT-0400 (Eastern Daylight Time)},0.77,-0.01
62728884995a1a76605d0214,SESSION_ID:64f8921e8535d5a04fa31b82,STUDY_ID:64f87d77f1db16f3b98108c3,2,16,92,45,45,duration:14023,startTime:Wed Sep 06 2023 10:59:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:59:37 GMT-0400 (Eastern Daylight Time)},0.45,-0.286842105
5dbc73047d3d3622bcd31170,SESSION_ID:64f88bd34c956d077235aee3,STUDY_ID:64f87d77f1db16f3b98108c3,2,5,84,5,5,duration:18764,startTime:Wed Sep 06 2023 09:27:38 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:27:57 GMT-0500 (Central Daylight Time)},0.05,-0.416666667
5f4818e6d5ce1016c865ed24,SESSION_ID:64f8e47cf91ae7b584702e47,STUDY_ID:64f8ce337b289a6b18812bbb,2,11,93,95,100,duration:31338,startTime:Wed Sep 06 2023 16:53:47 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:54:18 GMT-0400 (Eastern Daylight Time)},1,0.396551724
5f32f61bbff4620bf0794044,SESSION_ID:64f8d2fc25b6af134baafedb,STUDY_ID:64f8ce337b289a6b18812bba,2,22,72,5,5,duration:13621,startTime:Wed Sep 06 2023 14:41:39 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:41:53 GMT-0500 (Central Daylight Time)},0.05,-0.021428571
639f9c5df69bccc14bb598b7,SESSION_ID:64f8ec26b583050001b875a6,STUDY_ID:64f8ce337b289a6b18812bba,2,8,19,5,5,duration:15826,startTime:Wed Sep 06 2023 15:22:39 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 15:22:55 GMT-0600 (Mountain Daylight Time)},0.05,-0.307142857
5f4818e6d5ce1016c865ed24,SESSION_ID:64f8e47cf91ae7b584702e47,STUDY_ID:64f8ce337b289a6b18812bbb,2,18,106,95,100,duration:13965,startTime:Wed Sep 06 2023 16:57:52 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:58:06 GMT-0400 (Eastern Daylight Time)},1,0.057692308
64018f58d236aad3893f34b6,SESSION_ID:64f8e5de25435cbcd5b250a4,STUDY_ID:64f8ce337b289a6b18812bba,2,7,55,45,50,duration:18375,startTime:Wed Sep 06 2023 16:58:15 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:58:33 GMT-0400 (Eastern Daylight Time)},0.5,-0.5
5c646fd5a6d35c00015e8f3b,SESSION_ID:64f88a85d844aec0baf489aa,STUDY_ID:64f87d77f1db16f3b98108c2,2,16,70,55,58,duration:17140,startTime:Wed Sep 06 2023 10:33:32 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:33:49 GMT-0400 (Eastern Daylight Time)},0.58,0.153770492
60dfe9736907fdf7faf974c3,SESSION_ID:64fb54a594671a3e22b4cff7,STUDY_ID:64fb5325bdb79267c69827df,2,12,107,85,81,duration:12789,startTime:Fri Sep 08 2023 13:12:16 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:12:29 GMT-0400 (Eastern Daylight Time)},0.81,-0.153636364
5f4fe40c4af6f3120ff17532,SESSION_ID:64f89058dea5248e6cddae7d,STUDY_ID:64f87d77f1db16f3b98108c2,2,23,118,85,85,duration:32190,startTime:Wed Sep 06 2023 07:55:41 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:56:13 GMT-0700 (Pacific Daylight Time)},0.85,-0.091176471
638c01625c212d643526dfae,SESSION_ID:64f8ef68a1600fc08e5ac779,STUDY_ID:64f8ce337b289a6b18812bba,2,16,55,95,100,duration:20687,startTime:Wed Sep 06 2023 16:43:50 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:44:11 GMT-0500 (Central Daylight Time)},1,0
5e711d9e908b46031e32138c,SESSION_ID:64f9fa530ec9b6cb6a002bc7,STUDY_ID:64f9ee09a7d6206585ae8d11,2,7,35,75,75,duration:13251,startTime:Thu Sep 07 2023 12:46:49 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:47:02 GMT-0400 (Eastern Daylight Time)},0.75,-0.151960784
614ca018863895a0b6724719,SESSION_ID:64f8df86c55105889b083c74,STUDY_ID:64f8ce337b289a6b18812bbb,2,3,54,35,38,duration:66121,startTime:Wed Sep 06 2023 16:28:52 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:29:58 GMT-0400 (Eastern Daylight Time)},0.38,-0.582264151
5b0d1b8e444cef0001ca66ac,SESSION_ID:64f89068ecc7199d0df1fa31,STUDY_ID:64f87d77f1db16f3b98108c3,2,13,65,25,25,duration:14698,startTime:Wed Sep 06 2023 07:51:03 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 07:51:18 GMT-0700 (Mountain Standard Time)},0.25,0.138888889
62a0e45a42fe6bdc52816cba,SESSION_ID:64f8e45900c076ace0aa1951,STUDY_ID:64f8ce337b289a6b18812bba,2,3,29,45,48,duration:21503,startTime:Wed Sep 06 2023 15:51:02 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:51:23 GMT-0500 (Central Daylight Time)},0.48,0.146666667
5db721e8e26da7000b6c7f85,SESSION_ID:64f88d2a798d53b7802c2598,STUDY_ID:64f87d77f1db16f3b98108c3,2,9,99,55,55,duration:24669,startTime:Wed Sep 06 2023 10:40:02 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:40:26 GMT-0400 (Eastern Daylight Time)},0.55,-0.19
614ca018863895a0b6724719,SESSION_ID:64f8df86c55105889b083c74,STUDY_ID:64f8ce337b289a6b18812bbb,2,1,39,35,33,duration:66559,startTime:Wed Sep 06 2023 16:27:01 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:28:08 GMT-0400 (Eastern Daylight Time)},0.33,-0.481320755
5da13684f2f41900141644bf,SESSION_ID:64f88adddaf8777aee24aaaf,STUDY_ID:64f87d77f1db16f3b98108c3,2,5,90,65,69,duration:40162,startTime:Wed Sep 06 2023 10:27:30 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:28:10 GMT-0400 (Eastern Daylight Time)},0.69,0.034827586
639f9c5df69bccc14bb598b7,SESSION_ID:64f8ec26b583050001b875a6,STUDY_ID:64f8ce337b289a6b18812bba,2,24,31,45,45,duration:24845,startTime:Wed Sep 06 2023 15:27:44 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 15:28:09 GMT-0600 (Mountain Daylight Time)},0.45,-0.495454545
6116fc951576ba52d58c9886,SESSION_ID:64f9f45508f4b22e007a0d12,STUDY_ID:64f9ee09a7d6206585ae8d12,2,8,71,5,8,duration:9599,startTime:Thu Sep 07 2023 12:07:39 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:07:48 GMT-0400 (Eastern Daylight Time)},0.08,-0.080714286
6336fecb0b27c43626068e01,SESSION_ID:64fb5d5feea9c573f47600fa,STUDY_ID:64fb5325bdb79267c69827df,2,2,12,5,10,duration:29352,startTime:Fri Sep 08 2023 13:58:09 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:58:38 GMT-0400 (Eastern Daylight Time)},0.1,0.066666667
5ba288c63fd80800016308c4,SESSION_ID:64f8901a80bf23b318ac37cc,STUDY_ID:64f87d77f1db16f3b98108c2,2,16,2,5,1,duration:15655,startTime:Wed Sep 06 2023 10:50:18 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:50:34 GMT-0400 (Eastern Daylight Time)},0.01,-0.008518519
5eb080ccaf87d11143472477,SESSION_ID:64fb381f1a26f5202afc544f,STUDY_ID:64fb25990f2d04d645f0af85,2,19,30,95,97,duration:10604,startTime:Fri Sep 08 2023 11:13:03 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:13:14 GMT-0400 (Eastern Daylight Time)},0.97,-0.013050847
57af9cdda169b50001a434e3,SESSION_ID:64f88b5bd4ee2b1028fd2e2b,STUDY_ID:64f87d77f1db16f3b98108c3,2,22,42,25,26,duration:13635,startTime:Wed Sep 06 2023 09:32:02 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:32:16 GMT-0500 (Central Daylight Time)},0.26,-0.700784314
599bf0606c165e000113fe27,SESSION_ID:64f9f5cc97bfbdbb350888ae,STUDY_ID:64f9ee09a7d6206585ae8d12,2,24,7,5,10,duration:25434,startTime:Thu Sep 07 2023 09:23:34 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 09:24:00 GMT-0700 (Mountain Standard Time)},0.1,0.060784314
636261a282f90a4b0998fe5c,SESSION_ID:64f8e2625e5d9afcdd2f7997,STUDY_ID:64f8ce337b289a6b18812bba,2,15,84,15,15,duration:37763,startTime:Wed Sep 06 2023 17:02:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:03:00 GMT-0400 (Eastern Daylight Time)},0.15,-0.316666667
63d412b04410a6e323b0d343,SESSION_ID:64f8e28f64c02812fb2cbc9b,STUDY_ID:64f8ce337b289a6b18812bbb,2,14,73,15,11,duration:11534,startTime:Wed Sep 06 2023 13:38:22 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:38:33 GMT-0700 (Pacific Daylight Time)},0.11,-0.318571429
62728884995a1a76605d0214,SESSION_ID:64f8921e8535d5a04fa31b82,STUDY_ID:64f87d77f1db16f3b98108c3,2,21,87,35,35,duration:5237,startTime:Wed Sep 06 2023 11:00:10 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:00:15 GMT-0400 (Eastern Daylight Time)},0.35,-0.534615385
55d35a63da14d7001295328e,SESSION_ID:64f9f5356d1b5037b97a0ce9,STUDY_ID:64f9ee09a7d6206585ae8d12,2,16,97,95,95,duration:9145,startTime:Thu Sep 07 2023 12:11:58 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:12:07 GMT-0400 (Eastern Daylight Time)},0.95,-0.032758621
63ea4d8e84be50666e5e2bd6,SESSION_ID:64fa0313ed0c3d1a5ce8298e,STUDY_ID:64f9ee09a7d6206585ae8d11,2,19,77,15,17,duration:9094,startTime:Thu Sep 07 2023 13:13:26 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 13:13:35 GMT-0400 (Eastern Daylight Time)},0.17,-0.39
5d901b10d7a21a001d635d12,SESSION_ID:64f8e7083bd7ca3567962530,STUDY_ID:64f8ce337b289a6b18812bba,2,23,76,15,20,duration:14241,startTime:Wed Sep 06 2023 16:04:34 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:04:48 GMT-0500 (Central Daylight Time)},0.2,-0.662745098
63d412b04410a6e323b0d343,SESSION_ID:64f8e28f64c02812fb2cbc9b,STUDY_ID:64f8ce337b289a6b18812bbb,2,17,17,15,15,duration:6409,startTime:Wed Sep 06 2023 13:38:54 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:39:01 GMT-0700 (Pacific Daylight Time)},0.15,-0.257407407
62f5991b40e76fbc1bae0ce2,SESSION_ID:64f8850d67ad0a3e138a2fa8,STUDY_ID:64f87d77f1db16f3b98108c2,2,21,96,5,5,duration:10165,startTime:Wed Sep 06 2023 07:02:30 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:02:40 GMT-0700 (Pacific Daylight Time)},0.05,-0.73
63e51bdade16b861346088b4,SESSION_ID:64f88bc96fabf0ef7c2c2579,STUDY_ID:64f87d77f1db16f3b98108c2,2,4,92,85,85,duration:15031,startTime:Wed Sep 06 2023 10:27:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:27:32 GMT-0400 (Eastern Daylight Time)},0.85,0.113157895
614ca018863895a0b6724719,SESSION_ID:64f8df86c55105889b083c74,STUDY_ID:64f8ce337b289a6b18812bbb,2,9,119,35,40,duration:42050,startTime:Wed Sep 06 2023 16:32:12 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:32:54 GMT-0400 (Eastern Daylight Time)},0.4,-0.56
62edced11d9948c019253ff6,SESSION_ID:64f8e2de3d4357b95403160b,STUDY_ID:64f8ce337b289a6b18812bba,2,2,52,85,88,duration:20615,startTime:Wed Sep 06 2023 16:38:54 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:39:14 GMT-0400 (Eastern Daylight Time)},0.88,-0.10245614
647c634cd65cca58780f6b82,SESSION_ID:64f88d7ee0df91e9c25ac764,STUDY_ID:64f87d77f1db16f3b98108c2,2,23,92,55,55,duration:4246,startTime:Wed Sep 06 2023 09:39:51 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:39:55 GMT-0500 (Central Daylight Time)},0.55,-0.186842105
573a8aca67421f000f191c52,SESSION_ID:64f8ebf8105df3a3f8ac380c,STUDY_ID:64f8ce337b289a6b18812bbb,2,8,83,5,1,duration:271418,startTime:Wed Sep 06 2023 17:28:27 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:32:58 GMT-0400 (Eastern Daylight Time)},0.01,-0.43
608437f0b139060610c9f0c1,SESSION_ID:64f8e33b71c0c5b0bf61f105,STUDY_ID:64f8ce337b289a6b18812bbb,2,11,106,45,45,duration:20772,startTime:Wed Sep 06 2023 16:48:13 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:34 GMT-0400 (Eastern Daylight Time)},0.45,-0.492307692
5f4f93bcb46af5055714d433,SESSION_ID:64f88f10d55a4a34a4b2a9ca,STUDY_ID:64f87d77f1db16f3b98108c3,2,21,20,45,50,duration:27834,startTime:Wed Sep 06 2023 11:00:08 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:00:36 GMT-0400 (Eastern Daylight Time)},0.5,0.410714286
5db721e8e26da7000b6c7f85,SESSION_ID:64f88d2a798d53b7802c2598,STUDY_ID:64f87d77f1db16f3b98108c3,2,24,43,85,88,duration:16121,startTime:Wed Sep 06 2023 10:48:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:49:12 GMT-0400 (Eastern Daylight Time)},0.88,-0.041568627
6331b9456956d880a1e4632f,SESSION_ID:64f88f86aa40ff126e2cac3d,STUDY_ID:64f87d77f1db16f3b98108c2,2,14,76,5,7,duration:8804,startTime:Wed Sep 06 2023 07:47:32 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:47:41 GMT-0700 (Pacific Daylight Time)},0.07,-0.792745098
5db721e8e26da7000b6c7f85,SESSION_ID:64f88d2a798d53b7802c2598,STUDY_ID:64f87d77f1db16f3b98108c3,2,21,105,95,98,duration:20494,startTime:Wed Sep 06 2023 10:47:49 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:10 GMT-0400 (Eastern Daylight Time)},0.98,0.032631579
5edfbd316e98a72c5f5bdf16,SESSION_ID:64f88a3609da8ea8cd2b0b7d,STUDY_ID:64f87d77f1db16f3b98108c2,2,5,59,85,87,duration:78554,startTime:Wed Sep 06 2023 10:38:11 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:39:30 GMT-0400 (Eastern Daylight Time)},0.87,-0.112758621
62728884995a1a76605d0214,SESSION_ID:64f8921e8535d5a04fa31b82,STUDY_ID:64f87d77f1db16f3b98108c3,2,11,70,45,45,duration:11569,startTime:Wed Sep 06 2023 10:58:30 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:58:41 GMT-0400 (Eastern Daylight Time)},0.45,0.023770492
647c634cd65cca58780f6b82,SESSION_ID:64f88d7ee0df91e9c25ac764,STUDY_ID:64f87d77f1db16f3b98108c2,2,1,96,95,97,duration:18370,startTime:Wed Sep 06 2023 09:34:29 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:34:48 GMT-0500 (Central Daylight Time)},0.97,0.19
647c634cd65cca58780f6b82,SESSION_ID:64f88d7ee0df91e9c25ac764,STUDY_ID:64f87d77f1db16f3b98108c2,2,22,80,85,85,duration:5353,startTime:Wed Sep 06 2023 09:39:46 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:39:51 GMT-0500 (Central Daylight Time)},0.85,-0.078571429
5c646fd5a6d35c00015e8f3b,SESSION_ID:64f88a85d844aec0baf489aa,STUDY_ID:64f87d77f1db16f3b98108c2,2,2,44,85,87,duration:37666,startTime:Wed Sep 06 2023 10:26:14 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:26:52 GMT-0400 (Eastern Daylight Time)},0.87,-0.075454545
5dbc73047d3d3622bcd31170,SESSION_ID:64f88bd34c956d077235aee3,STUDY_ID:64f87d77f1db16f3b98108c3,2,13,22,1,0,duration:9301,startTime:Wed Sep 06 2023 09:29:05 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:29:14 GMT-0500 (Central Daylight Time)},0,-0.50877193
62851102d56842a48361f9d4,SESSION_ID:64f9f9b797e403a3fd302527,STUDY_ID:64f9ee09a7d6206585ae8d11,2,24,31,95,96,duration:16899,startTime:Thu Sep 07 2023 12:40:10 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:40:27 GMT-0400 (Eastern Daylight Time)},0.96,0.014545455
62a0e45a42fe6bdc52816cba,SESSION_ID:64f8e45900c076ace0aa1951,STUDY_ID:64f8ce337b289a6b18812bba,2,22,2,15,18,duration:12613,startTime:Wed Sep 06 2023 15:56:28 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:56:40 GMT-0500 (Central Daylight Time)},0.18,0.161481481
637ce608b8f8f923bf784d84,SESSION_ID:64f887e445d7834a87b250c7,STUDY_ID:64f87d77f1db16f3b98108c3,2,12,41,45,46,duration:13903,startTime:Wed Sep 06 2023 10:16:04 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:16:18 GMT-0400 (Eastern Daylight Time)},0.46,-0.521481481
63e51bdade16b861346088b4,SESSION_ID:64f88bc96fabf0ef7c2c2579,STUDY_ID:64f87d77f1db16f3b98108c2,2,9,32,75,75,duration:9268,startTime:Wed Sep 06 2023 10:28:26 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:28:35 GMT-0400 (Eastern Daylight Time)},0.75,0.241525424
5b0d1b8e444cef0001ca66ac,SESSION_ID:64f89068ecc7199d0df1fa31,STUDY_ID:64f87d77f1db16f3b98108c3,2,16,68,35,35,duration:14961,startTime:Wed Sep 06 2023 07:52:01 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 07:52:16 GMT-0700 (Mountain Standard Time)},0.35,-0.242592593
6009b7cb660adc051f80bf83,SESSION_ID:64f888d15ac9397848033eba,STUDY_ID:64f87d77f1db16f3b98108c3,2,8,21,5,5,duration:12373,startTime:Wed Sep 06 2023 10:15:20 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:15:32 GMT-0400 (Eastern Daylight Time)},0.05,-0.539285714
5f85f217f845b10f388f2ce7,SESSION_ID:64f8e5feab6a041bf3960a84,STUDY_ID:64f8ce337b289a6b18812bbb,2,12,42,45,47,duration:26518,startTime:Wed Sep 06 2023 15:57:24 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:57:50 GMT-0500 (Central Daylight Time)},0.47,-0.490784314
559c3ad8fdf99b32b55f2d32,SESSION_ID:64fb38de35dff8516ca3ee07,STUDY_ID:64fb25990f2d04d645f0af85,2,6,60,1,0,duration:8177,startTime:Fri Sep 08 2023 10:13:19 GMT-0500 (Central Daylight Time),submitTime:Fri Sep 08 2023 10:13:27 GMT-0500 (Central Daylight Time)},0,0
6336fecb0b27c43626068e01,SESSION_ID:64fb5d5feea9c573f47600fa,STUDY_ID:64fb5325bdb79267c69827df,2,5,8,5,10,duration:11779,startTime:Fri Sep 08 2023 13:59:14 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:59:25 GMT-0400 (Eastern Daylight Time)},0.1,0.1
5e6a610ab80986011a2bafa8,SESSION_ID:64f88806fd39f4196003160c,STUDY_ID:64f87d77f1db16f3b98108c3,2,17,13,55,60,duration:8298,startTime:Wed Sep 06 2023 09:22:33 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:22:42 GMT-0500 (Central Daylight Time)},0.6,-0.022641509
62d882e6a4564ff6bbeef874,SESSION_ID:64f8e27e15dfd166fc8e71da,STUDY_ID:64f8ce337b289a6b18812bba,2,18,83,95,98,duration:23604,startTime:Wed Sep 06 2023 16:48:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:41 GMT-0400 (Eastern Daylight Time)},0.98,0.54
5fc2c97b862e3e4297a36895,SESSION_ID:64f88e13a7358a5627033f1a,STUDY_ID:64f87d77f1db16f3b98108c2,2,6,31,35,37,duration:14729,startTime:Wed Sep 06 2023 10:38:15 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:38:30 GMT-0400 (Eastern Daylight Time)},0.37,-0.575454545
5dbc73047d3d3622bcd31170,SESSION_ID:64f88bd34c956d077235aee3,STUDY_ID:64f87d77f1db16f3b98108c3,2,9,27,1,0,duration:10277,startTime:Wed Sep 06 2023 09:28:28 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:28:38 GMT-0500 (Central Daylight Time)},0,-0.355932203
62d882e6a4564ff6bbeef874,SESSION_ID:64f8e27e15dfd166fc8e71da,STUDY_ID:64f8ce337b289a6b18812bba,2,21,4,75,79,duration:52872,startTime:Wed Sep 06 2023 16:49:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:50:16 GMT-0400 (Eastern Daylight Time)},0.79,0.771818182
5db721e8e26da7000b6c7f85,SESSION_ID:64f88d2a798d53b7802c2598,STUDY_ID:64f87d77f1db16f3b98108c3,2,3,57,35,40,duration:33545,startTime:Wed Sep 06 2023 10:37:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:37:56 GMT-0400 (Eastern Daylight Time)},0.4,-0.6
5f721a81ee2a860fe028a8a4,SESSION_ID:64fb5a33156f1abeb14170a6,STUDY_ID:64fb5325bdb79267c69827df,2,6,18,15,12,duration:23261,startTime:Fri Sep 08 2023 10:37:31 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 10:37:55 GMT-0700 (Pacific Daylight Time)},0.12,-0.149230769
638c01625c212d643526dfae,SESSION_ID:64f8ef68a1600fc08e5ac779,STUDY_ID:64f8ce337b289a6b18812bba,2,4,69,95,100,duration:36728,startTime:Wed Sep 06 2023 16:37:24 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:38:00 GMT-0500 (Central Daylight Time)},1,0.529411765
6107d8ee8bd9a035d04f6d98,SESSION_ID:64f8906fdf0e210b98b940b1,STUDY_ID:64f87d77f1db16f3b98108c3,2,17,63,1,0,duration:75038,startTime:Wed Sep 06 2023 07:58:28 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:59:43 GMT-0700 (Pacific Daylight Time)},0,-0.113207547
5f21f8a46a97191e94a4d08c,SESSION_ID:64fb37e2f54f458988985fd0,STUDY_ID:64fb25990f2d04d645f0af85,2,9,97,65,67,duration:31259,startTime:Fri Sep 08 2023 09:23:29 GMT-0600 (Mountain Daylight Time),submitTime:Fri Sep 08 2023 09:24:00 GMT-0600 (Mountain Daylight Time)},0.67,-0.312758621
5d901b10d7a21a001d635d12,SESSION_ID:64f8e7083bd7ca3567962530,STUDY_ID:64f8ce337b289a6b18812bba,2,24,81,5,1,duration:34501,startTime:Wed Sep 06 2023 16:04:48 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:05:23 GMT-0500 (Central Daylight Time)},0.01,-0.507241379
60fdbd971aab70ac228ed016,SESSION_ID:64f8e020635e55e331027fbc,STUDY_ID:64f8ce337b289a6b18812bbb,2,16,36,95,91,duration:15534,startTime:Wed Sep 06 2023 16:36:45 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:37:01 GMT-0400 (Eastern Daylight Time)},0.91,-0.011568627
62a0e45a42fe6bdc52816cba,SESSION_ID:64f8e45900c076ace0aa1951,STUDY_ID:64f8ce337b289a6b18812bba,2,13,67,25,22,duration:12553,startTime:Wed Sep 06 2023 15:53:58 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:54:11 GMT-0500 (Central Daylight Time)},0.22,0.133793103
573a8aca67421f000f191c52,SESSION_ID:64f8ebf8105df3a3f8ac380c,STUDY_ID:64f8ce337b289a6b18812bbb,2,11,56,5,2,duration:6984,startTime:Wed Sep 06 2023 17:34:26 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:34:33 GMT-0400 (Eastern Daylight Time)},0.02,-0.94
633dbba020f607c3522b86ed,SESSION_ID:64f8e63618ccddb31cae3ab3,STUDY_ID:64f8ce337b289a6b18812bba,2,19,16,15,14,duration:14356,startTime:Wed Sep 06 2023 17:07:59 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:08:13 GMT-0400 (Eastern Daylight Time)},0.14,0.007924528
608437f0b139060610c9f0c1,SESSION_ID:64f8e33b71c0c5b0bf61f105,STUDY_ID:64f8ce337b289a6b18812bbb,2,16,4,5,5,duration:13157,startTime:Wed Sep 06 2023 16:50:12 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:50:25 GMT-0400 (Eastern Daylight Time)},0.05,0.031818182
5f85f217f845b10f388f2ce7,SESSION_ID:64f8e5feab6a041bf3960a84,STUDY_ID:64f8ce337b289a6b18812bbb,2,9,19,15,16,duration:27970,startTime:Wed Sep 06 2023 15:56:23 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:56:51 GMT-0500 (Central Daylight Time)},0.16,-0.197142857
63e51bdade16b861346088b4,SESSION_ID:64f88bc96fabf0ef7c2c2579,STUDY_ID:64f87d77f1db16f3b98108c2,2,18,4,1,0,duration:16321,startTime:Wed Sep 06 2023 10:30:06 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:30:22 GMT-0400 (Eastern Daylight Time)},0,-0.018181818
60e2193771b86e6712f86efc,SESSION_ID:64fb5d79596bace2f151584c,STUDY_ID:64fb5325bdb79267c69827df,2,16,10,55,60,duration:14008,startTime:Fri Sep 08 2023 13:51:07 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:51:21 GMT-0400 (Eastern Daylight Time)},0.6,0.363636364
