workerId,comment,answer1
7SpmsF3f,12,-1
7SpmsF3f,101,1
7SpmsF3f,116,1
7SpmsF3f,38,1
7SpmsF3f,17,-1
7SpmsF3f,97,1
7SpmsF3f,26,1
7SpmsF3f,79,-1
7SpmsF3f,43,1
7SpmsF3f,104,1
7SpmsF3f,4,-1
7SpmsF3f,84,1
7SpmsF3f,67,-1
7SpmsF3f,111,1
7SpmsF3f,56,1
7SpmsF3f,42,1
7SpmsF3f,51,1
7SpmsF3f,75,1
7SpmsF3f,64,-1
7SpmsF3f,5,-1
7SpmsF3f,22,-1
7SpmsF3f,32,-1
7SpmsF3f,95,1
Z7HsLCFc,41,1
Z7HsLCFc,52,1
Z7HsLCFc,2,-1
Z7HsLCFc,48,1
Z7HsLCFc,51,1
Z7HsLCFc,64,-1
Z7HsLCFc,36,1
Z7HsLCFc,62,-1
Z7HsLCFc,23,1
Z7HsLCFc,3,-1
Z7HsLCFc,70,-1
Z7HsLCFc,26,1
Z7HsLCFc,19,-1
Z7HsLCFc,31,1
Z7HsLCFc,16,-1
Z7HsLCFc,79,-1
Z7HsLCFc,98,1
Z7HsLCFc,83,1
Z7HsLCFc,84,-1
Z7HsLCFc,91,1
Z7HsLCFc,117,1
Z7HsLCFc,106,1
Z7HsLCFc,110,1
Z7HsLCFc,105,1
49CEfj7C,39,1
49CEfj7C,89,-1
49CEfj7C,71,-1
49CEfj7C,72,-1
49CEfj7C,95,-1
49CEfj7C,80,1
49CEfj7C,6,-1
49CEfj7C,41,1
49CEfj7C,92,-1
49CEfj7C,100,1
49CEfj7C,21,-1
49CEfj7C,112,1
49CEfj7C,108,1
49CEfj7C,57,1
49CEfj7C,5,-1
49CEfj7C,54,-1
49CEfj7C,13,-1
49CEfj7C,38,-1
49CEfj7C,10,-1
49CEfj7C,115,1
49CEfj7C,23,-1
49CEfj7C,62,1
49CEfj7C,47,1
49CEfj7C,68,1
N1ZhzxDD,50,1
N1ZhzxDD,22,1
N1ZhzxDD,17,-1
N1ZhzxDD,26,1
N1ZhzxDD,3,-1
N1ZhzxDD,80,1
N1ZhzxDD,69,1
N1ZhzxDD,30,1
N1ZhzxDD,96,1
N1ZhzxDD,13,1
N1ZhzxDD,114,1
N1ZhzxDD,78,1
N1ZhzxDD,99,1
N1ZhzxDD,101,1
N1ZhzxDD,7,-1
N1ZhzxDD,48,1
N1ZhzxDD,66,-1
N1ZhzxDD,57,1
N1ZhzxDD,85,-1
N1ZhzxDD,42,1
N1ZhzxDD,79,-1
N1ZhzxDD,116,1
N1ZhzxDD,109,1
N1ZhzxDD,37,1
UCKl1az5,0,-1
UCKl1az5,32,1
UCKl1az5,22,1
UCKl1az5,82,1
UCKl1az5,54,1
UCKl1az5,44,1
UCKl1az5,38,1
UCKl1az5,70,1
UCKl1az5,2,-1
UCKl1az5,81,1
UCKl1az5,41,1
UCKl1az5,116,1
UCKl1az5,64,-1
UCKl1az5,12,-1
UCKl1az5,97,1
UCKl1az5,101,1
UCKl1az5,102,1
UCKl1az5,51,1
UCKl1az5,67,-1
UCKl1az5,17,-1
UCKl1az5,21,1
UCKl1az5,79,1
UCKl1az5,90,1
UCKl1az5,111,1
qkIIKTBn,53,1
qkIIKTBn,49,1
qkIIKTBn,88,-1
qkIIKTBn,103,1
qkIIKTBn,34,1
qkIIKTBn,37,1
qkIIKTBn,46,1
qkIIKTBn,22,1
qkIIKTBn,20,-1
qkIIKTBn,110,1
qkIIKTBn,106,1
qkIIKTBn,87,1
qkIIKTBn,114,1
qkIIKTBn,57,1
qkIIKTBn,69,1
qkIIKTBn,95,-1
qkIIKTBn,6,-1
qkIIKTBn,90,-1
qkIIKTBn,16,-1
qkIIKTBn,67,-1
qkIIKTBn,19,1
qkIIKTBn,5,-1
qkIIKTBn,78,1
qkIIKTBn,74,1
pBQsKpGw,117,1
pBQsKpGw,96,-1
pBQsKpGw,89,-1
pBQsKpGw,60,-1
pBQsKpGw,2,-1
pBQsKpGw,22,-1
pBQsKpGw,101,1
pBQsKpGw,34,1
pBQsKpGw,8,-1
pBQsKpGw,15,-1
pBQsKpGw,17,-1
pBQsKpGw,46,1
pBQsKpGw,35,1
pBQsKpGw,87,1
pBQsKpGw,71,-1
pBQsKpGw,94,1
pBQsKpGw,59,1
pBQsKpGw,74,-1
pBQsKpGw,47,1
pBQsKpGw,66,-1
pBQsKpGw,24,1
pBQsKpGw,116,1
pBQsKpGw,50,1
pBQsKpGw,105,1
NLToIugl,89,1
NLToIugl,93,1
NLToIugl,103,-1
NLToIugl,12,-1
NLToIugl,1,1
NLToIugl,64,-1
NLToIugl,98,1
NLToIugl,35,1
NLToIugl,47,1
NLToIugl,61,-1
NLToIugl,24,1
NLToIugl,56,1
NLToIugl,6,-1
NLToIugl,17,-1
NLToIugl,116,1
NLToIugl,53,1
NLToIugl,31,1
NLToIugl,81,-1
NLToIugl,49,1
NLToIugl,78,1
NLToIugl,113,1
NLToIugl,76,1
NLToIugl,102,1
NLToIugl,20,-1
gzMClAfx,10,-1
gzMClAfx,16,-1
gzMClAfx,111,1
gzMClAfx,50,1
gzMClAfx,76,1
gzMClAfx,91,-1
gzMClAfx,65,-1
gzMClAfx,5,-1
gzMClAfx,37,1
gzMClAfx,57,1
gzMClAfx,90,1
gzMClAfx,108,1
gzMClAfx,116,1
gzMClAfx,82,1
gzMClAfx,26,1
gzMClAfx,109,1
gzMClAfx,8,-1
gzMClAfx,35,1
gzMClAfx,89,1
gzMClAfx,45,1
gzMClAfx,62,-1
gzMClAfx,20,-1
gzMClAfx,43,1
gzMClAfx,79,-1
h5uSeapt,71,1
h5uSeapt,93,1
h5uSeapt,38,1
h5uSeapt,83,1
h5uSeapt,10,-1
h5uSeapt,41,1
h5uSeapt,9,-1
h5uSeapt,54,1
h5uSeapt,8,-1
h5uSeapt,68,1
h5uSeapt,37,1
h5uSeapt,107,1
h5uSeapt,21,1
h5uSeapt,73,-1
h5uSeapt,96,1
h5uSeapt,119,1
h5uSeapt,114,1
h5uSeapt,82,-1
h5uSeapt,63,-1
h5uSeapt,50,1
h5uSeapt,106,1
h5uSeapt,16,-1
h5uSeapt,47,1
h5uSeapt,26,-1
7IufA714,52,1
7IufA714,3,-1
7IufA714,91,1
7IufA714,103,1
7IufA714,20,-1
7IufA714,24,-1
7IufA714,89,-1
7IufA714,97,1
7IufA714,107,1
7IufA714,35,1
7IufA714,79,-1
7IufA714,11,-1
7IufA714,4,-1
7IufA714,49,1
7IufA714,75,-1
7IufA714,50,1
7IufA714,46,1
7IufA714,116,1
7IufA714,36,1
7IufA714,66,-1
7IufA714,118,-1
7IufA714,69,-1
7IufA714,82,-1
7IufA714,19,-1
BLRDDD0N,19,-1
BLRDDD0N,98,1
BLRDDD0N,93,-1
BLRDDD0N,80,1
BLRDDD0N,113,1
BLRDDD0N,6,-1
BLRDDD0N,2,-1
BLRDDD0N,12,-1
BLRDDD0N,31,-1
BLRDDD0N,103,-1
BLRDDD0N,116,1
BLRDDD0N,23,1
BLRDDD0N,20,-1
BLRDDD0N,32,1
BLRDDD0N,49,-1
BLRDDD0N,52,1
BLRDDD0N,88,1
BLRDDD0N,102,-1
BLRDDD0N,48,-1
BLRDDD0N,56,-1
BLRDDD0N,63,-1
BLRDDD0N,75,1
BLRDDD0N,67,-1
BLRDDD0N,70,-1
LLS5cBCO,22,1
LLS5cBCO,21,1
LLS5cBCO,8,-1
LLS5cBCO,0,-1
LLS5cBCO,12,-1
LLS5cBCO,17,1
LLS5cBCO,38,1
LLS5cBCO,32,1
LLS5cBCO,41,1
LLS5cBCO,44,1
LLS5cBCO,51,1
LLS5cBCO,54,1
LLS5cBCO,79,1
LLS5cBCO,67,-1
LLS5cBCO,64,-1
LLS5cBCO,78,1
LLS5cBCO,111,1
LLS5cBCO,81,1
LLS5cBCO,101,1
LLS5cBCO,100,1
LLS5cBCO,98,1
LLS5cBCO,116,1
LLS5cBCO,97,1
LLS5cBCO,80,1
n3H5ftcG,41,1
n3H5ftcG,32,1
n3H5ftcG,11,1
n3H5ftcG,44,1
n3H5ftcG,53,1
n3H5ftcG,9,-1
n3H5ftcG,74,-1
n3H5ftcG,94,1
n3H5ftcG,86,1
n3H5ftcG,17,1
n3H5ftcG,38,1
n3H5ftcG,25,1
n3H5ftcG,8,-1
n3H5ftcG,24,1
n3H5ftcG,57,1
n3H5ftcG,104,1
n3H5ftcG,71,-1
n3H5ftcG,68,1
n3H5ftcG,96,1
n3H5ftcG,62,-1
n3H5ftcG,117,1
n3H5ftcG,87,1
n3H5ftcG,107,1
n3H5ftcG,116,1
TK1pWEFl,71,-1
TK1pWEFl,37,1
TK1pWEFl,22,-1
TK1pWEFl,52,1
TK1pWEFl,10,1
TK1pWEFl,61,-1
TK1pWEFl,79,1
TK1pWEFl,26,1
TK1pWEFl,82,-1
TK1pWEFl,99,-1
TK1pWEFl,105,-1
TK1pWEFl,60,-1
TK1pWEFl,103,1
TK1pWEFl,57,1
TK1pWEFl,91,-1
TK1pWEFl,113,1
TK1pWEFl,35,1
TK1pWEFl,47,1
TK1pWEFl,8,-1
TK1pWEFl,5,1
TK1pWEFl,119,-1
TK1pWEFl,88,1
TK1pWEFl,40,1
TK1pWEFl,12,-1
BcwDBfl3,101,1
BcwDBfl3,81,-1
BcwDBfl3,17,-1
BcwDBfl3,10,1
BcwDBfl3,108,1
BcwDBfl3,0,-1
BcwDBfl3,9,-1
BcwDBfl3,33,1
BcwDBfl3,22,-1
BcwDBfl3,85,-1
BcwDBfl3,31,1
BcwDBfl3,90,-1
BcwDBfl3,28,1
BcwDBfl3,97,1
BcwDBfl3,40,1
BcwDBfl3,48,1
BcwDBfl3,119,1
BcwDBfl3,55,1
BcwDBfl3,114,1
BcwDBfl3,59,1
BcwDBfl3,70,-1
BcwDBfl3,66,-1
BcwDBfl3,65,-1
BcwDBfl3,72,-1
NMolrQoD,17,-1
NMolrQoD,8,-1
NMolrQoD,3,-1
NMolrQoD,43,1
NMolrQoD,52,1
NMolrQoD,13,-1
NMolrQoD,28,1
NMolrQoD,47,1
NMolrQoD,20,-1
NMolrQoD,38,1
NMolrQoD,53,1
NMolrQoD,70,-1
NMolrQoD,39,1
NMolrQoD,63,-1
NMolrQoD,69,-1
NMolrQoD,74,-1
NMolrQoD,84,-1
NMolrQoD,98,1
NMolrQoD,85,-1
NMolrQoD,91,1
NMolrQoD,102,1
NMolrQoD,106,1
NMolrQoD,112,1
NMolrQoD,115,1
QZ0BnAh2,2,-1
QZ0BnAh2,69,1
QZ0BnAh2,36,1
QZ0BnAh2,90,-1
QZ0BnAh2,99,1
QZ0BnAh2,87,1
QZ0BnAh2,40,1
QZ0BnAh2,46,1
QZ0BnAh2,53,1
QZ0BnAh2,0,1
QZ0BnAh2,100,1
QZ0BnAh2,10,-1
QZ0BnAh2,117,1
QZ0BnAh2,112,1
QZ0BnAh2,18,-1
QZ0BnAh2,27,-1
QZ0BnAh2,71,-1
QZ0BnAh2,52,1
QZ0BnAh2,89,1
QZ0BnAh2,101,1
QZ0BnAh2,22,-1
QZ0BnAh2,62,-1
QZ0BnAh2,74,1
QZ0BnAh2,35,1
HwVwxlEt,105,1
HwVwxlEt,112,1
HwVwxlEt,96,1
HwVwxlEt,45,1
HwVwxlEt,6,-1
HwVwxlEt,0,-1
HwVwxlEt,59,1
HwVwxlEt,40,1
HwVwxlEt,69,1
HwVwxlEt,107,1
HwVwxlEt,82,1
HwVwxlEt,34,1
HwVwxlEt,66,-1
HwVwxlEt,15,-1
HwVwxlEt,119,1
HwVwxlEt,38,1
HwVwxlEt,14,-1
HwVwxlEt,51,1
HwVwxlEt,24,1
HwVwxlEt,95,1
HwVwxlEt,81,1
HwVwxlEt,25,-1
HwVwxlEt,73,-1
HwVwxlEt,72,-1
fLPJp3cY,1,-1
fLPJp3cY,74,-1
fLPJp3cY,89,-1
fLPJp3cY,69,-1
fLPJp3cY,60,-1
fLPJp3cY,71,-1
fLPJp3cY,9,-1
fLPJp3cY,92,-1
fLPJp3cY,114,1
fLPJp3cY,102,-1
fLPJp3cY,118,1
fLPJp3cY,103,-1
fLPJp3cY,58,1
fLPJp3cY,21,1
fLPJp3cY,48,1
fLPJp3cY,43,1
fLPJp3cY,20,-1
fLPJp3cY,37,1
fLPJp3cY,54,1
fLPJp3cY,15,-1
fLPJp3cY,80,1
fLPJp3cY,97,1
fLPJp3cY,18,-1
fLPJp3cY,35,1
m6l5f8H3,19,1
m6l5f8H3,77,1
m6l5f8H3,70,-1
m6l5f8H3,84,-1
m6l5f8H3,4,-1
m6l5f8H3,52,1
m6l5f8H3,2,-1
m6l5f8H3,44,1
m6l5f8H3,93,-1
m6l5f8H3,91,-1
m6l5f8H3,57,1
m6l5f8H3,65,-1
m6l5f8H3,111,1
m6l5f8H3,60,-1
m6l5f8H3,105,1
m6l5f8H3,15,-1
m6l5f8H3,23,-1
m6l5f8H3,22,-1
m6l5f8H3,32,-1
m6l5f8H3,118,1
m6l5f8H3,48,1
m6l5f8H3,100,1
m6l5f8H3,82,-1
m6l5f8H3,37,1
8BGX7nTp,9,-1
8BGX7nTp,82,1
8BGX7nTp,16,-1
8BGX7nTp,56,1
8BGX7nTp,106,1
8BGX7nTp,98,1
8BGX7nTp,49,1
8BGX7nTp,87,1
8BGX7nTp,28,1
8BGX7nTp,114,1
8BGX7nTp,8,-1
8BGX7nTp,19,1
8BGX7nTp,73,1
8BGX7nTp,30,1
8BGX7nTp,90,1
8BGX7nTp,112,1
8BGX7nTp,55,1
8BGX7nTp,62,-1
8BGX7nTp,61,-1
8BGX7nTp,102,1
8BGX7nTp,77,1
8BGX7nTp,22,-1
8BGX7nTp,32,1
8BGX7nTp,43,1
Zb0qg6Og,35,1
Zb0qg6Og,75,-1
Zb0qg6Og,102,1
Zb0qg6Og,95,1
Zb0qg6Og,30,1
Zb0qg6Og,10,-1
Zb0qg6Og,85,1
Zb0qg6Og,116,1
Zb0qg6Og,50,1
Zb0qg6Og,60,-1
Zb0qg6Og,21,1
Zb0qg6Og,82,-1
Zb0qg6Og,4,-1
Zb0qg6Og,42,1
Zb0qg6Og,25,1
Zb0qg6Og,93,1
Zb0qg6Og,52,1
Zb0qg6Og,104,1
Zb0qg6Og,44,1
Zb0qg6Og,14,-1
Zb0qg6Og,2,-1
Zb0qg6Og,66,-1
Zb0qg6Og,78,-1
Zb0qg6Og,113,1
QDwEkYgp,76,1
QDwEkYgp,50,1
QDwEkYgp,26,1
QDwEkYgp,3,-1
QDwEkYgp,24,1
QDwEkYgp,89,1
QDwEkYgp,104,1
QDwEkYgp,31,1
QDwEkYgp,114,1
QDwEkYgp,100,1
QDwEkYgp,43,1
QDwEkYgp,98,1
QDwEkYgp,81,1
QDwEkYgp,49,1
QDwEkYgp,5,-1
QDwEkYgp,99,1
QDwEkYgp,116,1
QDwEkYgp,30,1
QDwEkYgp,13,-1
QDwEkYgp,56,1
QDwEkYgp,65,-1
QDwEkYgp,18,1
QDwEkYgp,61,-1
QDwEkYgp,70,1
jCu5bhBH,71,1
jCu5bhBH,114,1
jCu5bhBH,101,1
jCu5bhBH,9,-1
jCu5bhBH,67,-1
jCu5bhBH,90,1
jCu5bhBH,34,1
jCu5bhBH,35,-1
jCu5bhBH,78,-1
jCu5bhBH,104,1
jCu5bhBH,18,1
jCu5bhBH,16,-1
jCu5bhBH,27,-1
jCu5bhBH,1,-1
jCu5bhBH,47,1
jCu5bhBH,83,1
jCu5bhBH,51,1
jCu5bhBH,50,1
jCu5bhBH,46,1
jCu5bhBH,26,-1
jCu5bhBH,88,-1
jCu5bhBH,95,1
jCu5bhBH,61,-1
jCu5bhBH,118,1
5uBDtnSw,21,-1
5uBDtnSw,11,1
5uBDtnSw,47,1
5uBDtnSw,107,1
5uBDtnSw,15,1
5uBDtnSw,55,1
5uBDtnSw,27,1
5uBDtnSw,80,1
5uBDtnSw,82,-1
5uBDtnSw,69,1
5uBDtnSw,98,1
5uBDtnSw,9,-1
5uBDtnSw,35,1
5uBDtnSw,92,1
5uBDtnSw,117,1
5uBDtnSw,75,1
5uBDtnSw,66,-1
5uBDtnSw,73,-1
5uBDtnSw,38,1
5uBDtnSw,113,1
5uBDtnSw,108,1
5uBDtnSw,3,-1
5uBDtnSw,50,1
5uBDtnSw,48,1
V2c1UDji,81,1
V2c1UDji,25,1
V2c1UDji,85,-1
V2c1UDji,21,-1
V2c1UDji,93,-1
V2c1UDji,96,1
V2c1UDji,14,-1
V2c1UDji,3,-1
V2c1UDji,119,1
V2c1UDji,105,1
V2c1UDji,59,1
V2c1UDji,113,1
V2c1UDji,104,1
V2c1UDji,5,-1
V2c1UDji,11,-1
V2c1UDji,31,1
V2c1UDji,47,1
V2c1UDji,34,1
V2c1UDji,55,1
V2c1UDji,49,1
V2c1UDji,70,-1
V2c1UDji,61,-1
V2c1UDji,64,-1
V2c1UDji,73,1
fKglksdC,11,-1
fKglksdC,41,1
fKglksdC,51,1
fKglksdC,30,1
fKglksdC,18,-1
fKglksdC,113,1
fKglksdC,27,1
fKglksdC,101,1
fKglksdC,80,1
fKglksdC,9,-1
fKglksdC,78,1
fKglksdC,0,-1
fKglksdC,53,1
fKglksdC,87,1
fKglksdC,46,1
fKglksdC,76,1
fKglksdC,36,1
fKglksdC,112,1
fKglksdC,91,-1
fKglksdC,65,-1
fKglksdC,61,-1
fKglksdC,102,1
fKglksdC,95,1
fKglksdC,29,1
Bq3PO0K0,26,1
Bq3PO0K0,41,-1
Bq3PO0K0,45,-1
Bq3PO0K0,116,1
Bq3PO0K0,22,-1
Bq3PO0K0,16,1
Bq3PO0K0,119,1
Bq3PO0K0,92,1
Bq3PO0K0,34,1
Bq3PO0K0,64,-1
Bq3PO0K0,75,1
Bq3PO0K0,4,1
Bq3PO0K0,17,1
Bq3PO0K0,59,1
Bq3PO0K0,81,1
Bq3PO0K0,68,1
Bq3PO0K0,93,1
Bq3PO0K0,70,1
Bq3PO0K0,82,1
Bq3PO0K0,6,1
Bq3PO0K0,106,1
Bq3PO0K0,56,1
Bq3PO0K0,104,1
Bq3PO0K0,32,1
B0YzEwUk,51,1
B0YzEwUk,81,1
B0YzEwUk,3,-1
B0YzEwUk,88,1
B0YzEwUk,44,1
B0YzEwUk,12,-1
B0YzEwUk,93,-1
B0YzEwUk,97,1
B0YzEwUk,111,1
B0YzEwUk,41,1
B0YzEwUk,116,1
B0YzEwUk,108,1
B0YzEwUk,101,1
B0YzEwUk,8,-1
B0YzEwUk,54,1
B0YzEwUk,17,1
B0YzEwUk,21,1
B0YzEwUk,22,-1
B0YzEwUk,38,1
B0YzEwUk,79,-1
B0YzEwUk,32,-1
B0YzEwUk,64,-1
B0YzEwUk,73,1
B0YzEwUk,67,-1
8F2QeARh,62,-1
8F2QeARh,43,1
8F2QeARh,34,1
8F2QeARh,74,1
8F2QeARh,7,-1
8F2QeARh,57,1
8F2QeARh,5,-1
8F2QeARh,115,1
8F2QeARh,55,1
8F2QeARh,82,1
8F2QeARh,99,1
8F2QeARh,26,1
8F2QeARh,18,-1
8F2QeARh,84,1
8F2QeARh,23,1
8F2QeARh,30,1
8F2QeARh,47,1
8F2QeARh,98,1
8F2QeARh,112,1
8F2QeARh,104,1
8F2QeARh,12,-1
8F2QeARh,69,-1
8F2QeARh,100,1
8F2QeARh,75,1
frxEhR3g,11,1
frxEhR3g,74,1
frxEhR3g,12,-1
frxEhR3g,27,-1
frxEhR3g,85,1
frxEhR3g,57,1
frxEhR3g,46,1
frxEhR3g,37,1
frxEhR3g,22,1
frxEhR3g,38,1
frxEhR3g,6,1
frxEhR3g,96,1
frxEhR3g,77,1
frxEhR3g,116,1
frxEhR3g,113,1
frxEhR3g,93,1
frxEhR3g,104,1
frxEhR3g,107,1
frxEhR3g,65,1
frxEhR3g,81,1
frxEhR3g,4,-1
frxEhR3g,47,1
frxEhR3g,63,1
frxEhR3g,54,1
HzeHVRnC,1,-1
HzeHVRnC,50,1
HzeHVRnC,16,-1
HzeHVRnC,29,-1
HzeHVRnC,86,1
HzeHVRnC,114,1
HzeHVRnC,3,-1
HzeHVRnC,35,1
HzeHVRnC,102,1
HzeHVRnC,66,-1
HzeHVRnC,98,1
HzeHVRnC,28,-1
HzeHVRnC,39,1
HzeHVRnC,79,-1
HzeHVRnC,95,1
HzeHVRnC,46,1
HzeHVRnC,108,1
HzeHVRnC,72,1
HzeHVRnC,84,1
HzeHVRnC,67,-1
HzeHVRnC,47,1
HzeHVRnC,58,1
HzeHVRnC,116,1
HzeHVRnC,18,-1
Zi2DST5P,42,1
Zi2DST5P,74,1
Zi2DST5P,105,1
Zi2DST5P,15,-1
Zi2DST5P,77,-1
Zi2DST5P,114,1
Zi2DST5P,10,-1
Zi2DST5P,80,1
Zi2DST5P,62,-1
Zi2DST5P,24,1
Zi2DST5P,113,1
Zi2DST5P,94,1
Zi2DST5P,22,1
Zi2DST5P,59,1
Zi2DST5P,1,-1
Zi2DST5P,104,1
Zi2DST5P,61,-1
Zi2DST5P,5,-1
Zi2DST5P,92,1
Zi2DST5P,58,1
Zi2DST5P,32,-1
Zi2DST5P,83,1
Zi2DST5P,33,1
Zi2DST5P,45,1
znJWu0ZQ,74,1
znJWu0ZQ,7,-1
znJWu0ZQ,50,1
znJWu0ZQ,72,-1
znJWu0ZQ,90,1
znJWu0ZQ,101,1
znJWu0ZQ,9,-1
znJWu0ZQ,52,1
znJWu0ZQ,97,1
znJWu0ZQ,15,-1
znJWu0ZQ,69,1
znJWu0ZQ,40,1
znJWu0ZQ,60,-1
znJWu0ZQ,34,1
znJWu0ZQ,42,1
znJWu0ZQ,11,-1
znJWu0ZQ,28,1
znJWu0ZQ,112,1
znJWu0ZQ,83,-1
znJWu0ZQ,113,1
znJWu0ZQ,27,-1
znJWu0ZQ,86,1
znJWu0ZQ,102,1
znJWu0ZQ,30,1
hVyQ0OiY,35,1
hVyQ0OiY,67,1
hVyQ0OiY,114,1
hVyQ0OiY,94,1
hVyQ0OiY,61,-1
hVyQ0OiY,59,1
hVyQ0OiY,73,1
hVyQ0OiY,4,-1
hVyQ0OiY,43,1
hVyQ0OiY,3,-1
hVyQ0OiY,52,1
hVyQ0OiY,107,1
hVyQ0OiY,25,1
hVyQ0OiY,82,1
hVyQ0OiY,23,1
hVyQ0OiY,97,1
hVyQ0OiY,17,1
hVyQ0OiY,46,1
hVyQ0OiY,10,-1
hVyQ0OiY,30,1
hVyQ0OiY,110,1
hVyQ0OiY,84,1
hVyQ0OiY,104,1
hVyQ0OiY,72,1
hLfDJMCF,18,-1
hLfDJMCF,7,-1
hLfDJMCF,9,-1
hLfDJMCF,10,-1
hLfDJMCF,28,1
hLfDJMCF,32,1
hLfDJMCF,26,1
hLfDJMCF,30,1
hLfDJMCF,55,1
hLfDJMCF,76,1
hLfDJMCF,63,-1
hLfDJMCF,42,1
hLfDJMCF,44,1
hLfDJMCF,71,-1
hLfDJMCF,58,1
hLfDJMCF,60,-1
hLfDJMCF,90,-1
hLfDJMCF,82,-1
hLfDJMCF,87,1
hLfDJMCF,99,1
hLfDJMCF,105,1
hLfDJMCF,109,1
hLfDJMCF,113,1
hLfDJMCF,117,1
Ahnh2sn5,41,1
Ahnh2sn5,93,-1
Ahnh2sn5,16,-1
Ahnh2sn5,31,1
Ahnh2sn5,88,-1
Ahnh2sn5,19,-1
Ahnh2sn5,97,1
Ahnh2sn5,109,1
Ahnh2sn5,37,1
Ahnh2sn5,110,1
Ahnh2sn5,2,-1
Ahnh2sn5,86,1
Ahnh2sn5,21,1
Ahnh2sn5,116,1
Ahnh2sn5,106,1
Ahnh2sn5,6,-1
Ahnh2sn5,70,1
Ahnh2sn5,52,1
Ahnh2sn5,77,1
Ahnh2sn5,23,1
Ahnh2sn5,61,-1
Ahnh2sn5,62,-1
Ahnh2sn5,44,1
Ahnh2sn5,54,1
LAvGyeZJ,95,1
LAvGyeZJ,51,1
LAvGyeZJ,102,1
LAvGyeZJ,4,-1
LAvGyeZJ,68,1
LAvGyeZJ,42,1
LAvGyeZJ,21,1
LAvGyeZJ,27,-1
LAvGyeZJ,87,1
LAvGyeZJ,36,1
LAvGyeZJ,16,-1
LAvGyeZJ,119,1
LAvGyeZJ,67,-1
LAvGyeZJ,114,1
LAvGyeZJ,73,-1
LAvGyeZJ,11,1
LAvGyeZJ,76,1
LAvGyeZJ,85,-1
LAvGyeZJ,92,-1
LAvGyeZJ,50,1
LAvGyeZJ,41,1
LAvGyeZJ,109,-1
LAvGyeZJ,32,-1
LAvGyeZJ,3,-1
VIKunH0a,50,1
VIKunH0a,6,-1
VIKunH0a,47,1
VIKunH0a,73,1
VIKunH0a,27,1
VIKunH0a,116,1
VIKunH0a,90,1
VIKunH0a,20,-1
VIKunH0a,18,-1
VIKunH0a,71,1
VIKunH0a,109,1
VIKunH0a,92,1
VIKunH0a,84,1
VIKunH0a,112,1
VIKunH0a,85,1
VIKunH0a,4,-1
VIKunH0a,48,1
VIKunH0a,32,1
VIKunH0a,31,1
VIKunH0a,107,1
VIKunH0a,59,1
VIKunH0a,14,-1
VIKunH0a,63,-1
VIKunH0a,65,-1
pteFMu2a,80,1
pteFMu2a,70,-1
pteFMu2a,55,1
pteFMu2a,47,1
pteFMu2a,102,1
pteFMu2a,32,-1
pteFMu2a,5,-1
pteFMu2a,66,-1
pteFMu2a,72,-1
pteFMu2a,96,1
pteFMu2a,116,1
pteFMu2a,2,-1
pteFMu2a,15,-1
pteFMu2a,39,-1
pteFMu2a,84,-1
pteFMu2a,29,-1
pteFMu2a,100,1
pteFMu2a,57,1
pteFMu2a,16,-1
pteFMu2a,26,-1
pteFMu2a,110,1
pteFMu2a,45,1
pteFMu2a,64,-1
pteFMu2a,94,-1
c3LXXNrw,34,1
c3LXXNrw,115,1
c3LXXNrw,36,1
c3LXXNrw,26,1
c3LXXNrw,0,-1
c3LXXNrw,47,1
c3LXXNrw,100,1
c3LXXNrw,53,1
c3LXXNrw,80,1
c3LXXNrw,71,-1
c3LXXNrw,70,1
c3LXXNrw,97,1
c3LXXNrw,19,-1
c3LXXNrw,98,1
c3LXXNrw,29,1
c3LXXNrw,82,-1
c3LXXNrw,57,1
c3LXXNrw,105,1
c3LXXNrw,60,-1
c3LXXNrw,7,-1
c3LXXNrw,46,1
c3LXXNrw,119,1
c3LXXNrw,10,-1
c3LXXNrw,61,-1
orWva4S7,34,1
orWva4S7,24,1
orWva4S7,105,1
orWva4S7,40,1
orWva4S7,26,1
orWva4S7,9,-1
orWva4S7,113,1
orWva4S7,76,1
orWva4S7,58,1
orWva4S7,108,1
orWva4S7,16,-1
orWva4S7,60,-1
orWva4S7,78,1
orWva4S7,47,1
orWva4S7,4,-1
orWva4S7,117,1
orWva4S7,95,1
orWva4S7,14,-1
orWva4S7,87,1
orWva4S7,84,-1
orWva4S7,69,-1
orWva4S7,92,1
orWva4S7,30,1
orWva4S7,59,1
5rLhHDpw,23,1
5rLhHDpw,62,-1
5rLhHDpw,103,-1
5rLhHDpw,33,1
5rLhHDpw,70,-1
5rLhHDpw,58,1
5rLhHDpw,16,-1
5rLhHDpw,11,-1
5rLhHDpw,118,1
5rLhHDpw,84,-1
5rLhHDpw,111,-1
5rLhHDpw,38,1
5rLhHDpw,109,1
5rLhHDpw,49,1
5rLhHDpw,87,1
5rLhHDpw,4,-1
5rLhHDpw,6,-1
5rLhHDpw,21,-1
5rLhHDpw,90,-1
5rLhHDpw,98,1
5rLhHDpw,64,-1
5rLhHDpw,46,1
5rLhHDpw,50,-1
5rLhHDpw,76,1
T1Ey7pGv,66,1
T1Ey7pGv,65,-1
T1Ey7pGv,37,1
T1Ey7pGv,94,1
T1Ey7pGv,112,1
T1Ey7pGv,51,1
T1Ey7pGv,119,1
T1Ey7pGv,4,-1
T1Ey7pGv,41,1
