workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,answerf,answerm,duration,startTime,submitTime,answer_f,answer_m,bias_f,bias_m
60442cee4664dd4aa31a9f34,SESSION_ID:64f8911c93b93fb52eaa1942,STUDY_ID:64f87d77f1db16f3b98108c3,3,16,73,5,65,1,65,duration:21501,startTime:Wed Sep 06 2023 10:56:02 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:56:24 GMT-0400 (Eastern Daylight Time)},0.01,0.65,-0.312033898,0.221428571
5f5be09e16b98d18b3d213db,SESSION_ID:64fa27ccc754ec161ab9591e,STUDY_ID:64fa1e7d676feb23d42ed75d,3,1,50,95,65,95,70,duration:116496,startTime:Thu Sep 07 2023 14:45:57 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:47:54 GMT-0500 (Central Daylight Time)},0.95,0.7,-0.013636364,-0.263636364
57d810f1813eb30001825b65,SESSION_ID:64fa4e4b166231dbd3211db4,STUDY_ID:64fa428fa4e478e7a98223f8,3,21,108,35,65,40,70,duration:29808,startTime:Thu Sep 07 2023 17:44:30 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 17:45:00 GMT-0500 (Central Daylight Time)},0.4,0.7,-0.510714286,-0.3
5e71538a5a6f13000be49db8,SESSION_ID:64f88e989e5ca0f30261f12e,STUDY_ID:64f87d77f1db16f3b98108c2,3,21,20,75,75,75,75,duration:14119,startTime:Wed Sep 06 2023 10:45:59 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:46:13 GMT-0400 (Eastern Daylight Time)},0.75,0.75,0.593137255,0.660714286
5b2a37ee5b5c0900018b0ca5,SESSION_ID:64fb3172256699228b9827ca,STUDY_ID:64fb25990f2d04d645f0af85,3,5,37,95,55,98,60,duration:27621,startTime:Fri Sep 08 2023 10:45:14 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 10:45:42 GMT-0400 (Eastern Daylight Time)},0.98,0.6,-0.00245614,-0.380769231
5dc6e8472865554f0289bb6d,SESSION_ID:64f88f216e0884bb5f2e7fc5,STUDY_ID:64f87d77f1db16f3b98108c3,3,11,101,85,85,85,85,duration:13921,startTime:Wed Sep 06 2023 09:45:14 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:45:28 GMT-0500 (Central Daylight Time)},0.85,0.85,-0.130392157,-0.131818182
57d810f1813eb30001825b65,SESSION_ID:64fa4e4b166231dbd3211db4,STUDY_ID:64fa428fa4e478e7a98223f8,3,20,76,45,25,50,30,duration:71434,startTime:Thu Sep 07 2023 17:43:19 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 17:44:30 GMT-0500 (Central Daylight Time)},0.5,0.3,-0.296296296,-0.562745098
5c008a00bab6730001649924,SESSION_ID:64fa514ab84edd5393521cc2,STUDY_ID:64fa428fa4e478e7a98223f8,3,5,58,75,25,78,28,duration:41644,startTime:Thu Sep 07 2023 18:43:17 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:43:59 GMT-0400 (Eastern Daylight Time)},0.78,0.28,-0.201481481,-0.663396226
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,2,116,95,95,95,95,duration:17450,startTime:Wed Sep 06 2023 10:47:51 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:48:08 GMT-1000 (Hawaii-Aleutian Standard Time)},0.95,0.95,-0.05,-0.05
5c008a00bab6730001649924,SESSION_ID:64fa514ab84edd5393521cc2,STUDY_ID:64fa428fa4e478e7a98223f8,3,21,69,5,5,2,3,duration:28146,startTime:Thu Sep 07 2023 18:50:56 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:51:24 GMT-0400 (Eastern Daylight Time)},0.02,0.03,-0.576491228,-0.440588235
54247a37fdf99b691fb3846c,SESSION_ID:64fa3242478692bf5e211dea,STUDY_ID:64fa1e7d676feb23d42ed75d,3,12,46,95,75,100,76,duration:23782,startTime:Thu Sep 07 2023 15:37:06 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:37:29 GMT-0500 (Central Daylight Time)},1,0.76,0,-0.221818182
636ac91e053af9563ef87d92,SESSION_ID:64f88a9f481ca8322224aa7a,STUDY_ID:64f87d77f1db16f3b98108c2,3,17,36,45,45,48,48,duration:7535,startTime:Wed Sep 06 2023 10:26:19 GMT-0400 (GMT-04:00),submitTime:Wed Sep 06 2023 10:26:26 GMT-0400 (GMT-04:00)},0.48,0.48,-0.52,-0.441568627
5c90094e71f3100016181ea9,SESSION_ID:64f8e1ffb4e991de381658f3,STUDY_ID:64f8ce337b289a6b18812bbb,3,4,109,95,95,99,99,duration:53640,startTime:Wed Sep 06 2023 13:48:16 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 13:49:10 GMT-0700 (Mountain Standard Time)},0.99,0.99,0.168571429,0.138148148
60fcbda8909f2ef8e0afa8ca,SESSION_ID:64f8d2ad30134e7e17920c30,STUDY_ID:64f8ce337b289a6b18812bbb,3,23,83,35,15,35,15,duration:19485,startTime:Wed Sep 06 2023 15:46:40 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:47:00 GMT-0400 (Eastern Daylight Time)},0.35,0.15,-0.224074074,-0.29
6031ceae5e466a1647a29da7,SESSION_ID:64f88b10fb84b1243ea31b62,STUDY_ID:64f87d77f1db16f3b98108c2,3,18,59,95,85,97,86,duration:18202,startTime:Wed Sep 06 2023 10:30:42 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:31:00 GMT-0400 (Eastern Daylight Time)},0.97,0.86,-0.03,-0.122758621
648786bd2c580f666fb051cd,SESSION_ID:64fa33ea84d49710740965ad,STUDY_ID:64fa1e7d676feb23d42ed75d,3,15,75,85,85,85,85,duration:28701,startTime:Thu Sep 07 2023 15:51:37 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:52:06 GMT-0500 (Central Daylight Time)},0.85,0.85,-0.004545455,0.023076923
62f875cb0bd095fcf778dd3a,SESSION_ID:64f88e7243ca197421579cb0,STUDY_ID:64f87d77f1db16f3b98108c2,3,24,111,95,95,97,92,duration:23297,startTime:Wed Sep 06 2023 10:56:09 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:56:32 GMT-0400 (Eastern Daylight Time)},0.97,0.92,0.123846154,0.003333333
609ccafaf59efe6d8b43503f,SESSION_ID:64fa2b03581eb9b0c1de3ef3,STUDY_ID:64fa1e7d676feb23d42ed75d,3,6,64,1,1,0,0,duration:26892,startTime:Thu Sep 07 2023 13:08:41 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:09:08 GMT-0700 (Pacific Daylight Time)},0,0,0,0
56c79f6cc41c43000c0886b0,SESSION_ID:64f8e4149cbb5ad528d3f4dc,STUDY_ID:64f8ce337b289a6b18812bba,3,10,15,55,15,58,14,duration:39998,startTime:Wed Sep 06 2023 16:54:04 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:54:44 GMT-0400 (Eastern Daylight Time)},0.58,0.14,0.48,0.024615385
6418e61f3b8276ec30d33995,SESSION_ID:64f88e389c3987a2e6960ad2,STUDY_ID:64f87d77f1db16f3b98108c2,3,10,89,5,15,5,15,duration:31561,startTime:Wed Sep 06 2023 10:44:04 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:44:36 GMT-0400 (Eastern Daylight Time)},0.05,0.15,-0.53490566,-0.53
5edae7d8d517f50009cbac62,SESSION_ID:64f8e1ad04848d80b1960a7d,STUDY_ID:64f8ce337b289a6b18812bba,3,15,25,45,45,50,41,duration:20292,startTime:Wed Sep 06 2023 15:40:36 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:40:56 GMT-0500 (Central Daylight Time)},0.5,0.41,-0.057692308,-0.166923077
6418e61f3b8276ec30d33995,SESSION_ID:64f88e389c3987a2e6960ad2,STUDY_ID:64f87d77f1db16f3b98108c2,3,15,15,75,25,80,25,duration:42259,startTime:Wed Sep 06 2023 10:46:18 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:47:00 GMT-0400 (Eastern Daylight Time)},0.8,0.25,0.7,0.134615385
644ffe36f37a530813d052a5,SESSION_ID:64f890de3a6776d327083cda,STUDY_ID:64f87d77f1db16f3b98108c3,3,8,51,95,5,92,7,duration:22456,startTime:Wed Sep 06 2023 10:54:36 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:54:58 GMT-0400 (Eastern Daylight Time)},0.92,0.07,-0.060769231,-0.86220339
57656f6c2bfddf000125cce5,SESSION_ID:64f8e566cacc9d3b07920cb6,STUDY_ID:64f8ce337b289a6b18812bba,3,9,108,35,45,33,42,duration:46985,startTime:Wed Sep 06 2023 16:58:09 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:58:56 GMT-0400 (Eastern Daylight Time)},0.33,0.42,-0.580714286,-0.58
63d13f416b2c25038c13007f,SESSION_ID:64f8e62d705175f268939a5e,STUDY_ID:64f8ce337b289a6b18812bbb,3,23,18,1,15,0,19,duration:23938,startTime:Wed Sep 06 2023 17:02:12 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:02:36 GMT-0400 (Eastern Daylight Time)},0,0.19,-0.264150943,-0.079230769
5c4e68d8bcc3dc00015501fb,SESSION_ID:64fa51e84f73375bda512465,STUDY_ID:64fa428fa4e478e7a98223f8,3,22,46,95,95,99,97,duration:23796,startTime:Thu Sep 07 2023 18:58:05 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:58:29 GMT-0400 (Eastern Daylight Time)},0.99,0.97,-0.01,-0.011818182
60fef0f40629e4b5119b306b,SESSION_ID:64fb3464a74ca48ec12ae869,STUDY_ID:64fb25990f2d04d645f0af85,3,9,75,75,75,75,75,duration:16169,startTime:Fri Sep 08 2023 09:57:36 GMT-0500 (Central Daylight Time),submitTime:Fri Sep 08 2023 09:57:52 GMT-0500 (Central Daylight Time)},0.75,0.75,-0.104545455,-0.076923077
614f5734ca61d17940ac78b3,SESSION_ID:64f8d8e607f28e107449970c,STUDY_ID:64f8ce337b289a6b18812bbb,3,7,44,75,65,75,65,duration:16112,startTime:Wed Sep 06 2023 15:59:18 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:59:34 GMT-0400 (Eastern Daylight Time)},0.75,0.65,-0.231481481,-0.295454545
648786bd2c580f666fb051cd,SESSION_ID:64fa33ea84d49710740965ad,STUDY_ID:64fa1e7d676feb23d42ed75d,3,4,86,35,45,35,45,duration:38178,startTime:Thu Sep 07 2023 15:44:09 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:44:47 GMT-0500 (Central Daylight Time)},0.35,0.45,-0.562280702,-0.434615385
6418e61f3b8276ec30d33995,SESSION_ID:64f88e389c3987a2e6960ad2,STUDY_ID:64f87d77f1db16f3b98108c2,3,9,5,5,5,5,10,duration:18052,startTime:Wed Sep 06 2023 10:43:46 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:44:04 GMT-0400 (Eastern Daylight Time)},0.05,0.1,0.05,0.084615385
609ccafaf59efe6d8b43503f,SESSION_ID:64fa2b03581eb9b0c1de3ef3,STUDY_ID:64fa1e7d676feb23d42ed75d,3,23,75,95,95,100,100,duration:40996,startTime:Thu Sep 07 2023 13:23:43 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:24:24 GMT-0700 (Pacific Daylight Time)},1,1,0.145454545,0.173076923
61110faa7e65b9b5ae70c267,SESSION_ID:64fa23dfdd1b2d434bde3efc,STUDY_ID:64fa1e7d676feb23d42ed75d,3,13,25,45,45,45,45,duration:15780,startTime:Thu Sep 07 2023 15:32:41 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 15:32:57 GMT-0400 (Eastern Daylight Time)},0.45,0.45,-0.107692308,-0.126923077
5effc7a64495250cbb0d8de8,SESSION_ID:64f8908a2b857b80f1f48973,STUDY_ID:64f87d77f1db16f3b98108c2,3,20,6,55,55,55,55,duration:7848,startTime:Wed Sep 06 2023 07:53:56 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:54:04 GMT-0700 (Pacific Daylight Time)},0.55,0.55,0.55,0.510784314
5c4e68d8bcc3dc00015501fb,SESSION_ID:64fa51e84f73375bda512465,STUDY_ID:64fa428fa4e478e7a98223f8,3,11,113,85,85,87,87,duration:30135,startTime:Thu Sep 07 2023 18:52:24 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:52:54 GMT-0400 (Eastern Daylight Time)},0.87,0.87,-0.111132075,-0.075454545
61005a9bfd2f14f18ef7ec7d,SESSION_ID:64f8e5e987c032e51ae3445b,STUDY_ID:64f8ce337b289a6b18812bba,3,3,53,95,95,98,98,duration:11404,startTime:Wed Sep 06 2023 15:53:02 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:53:14 GMT-0500 (Central Daylight Time)},0.98,0.98,-0.02,-0.02
5dd733664524e76dc4537fe2,SESSION_ID:64f8e7f41613460b1de85603,STUDY_ID:64f8ce337b289a6b18812bbb,3,23,46,95,85,95,83,duration:14982,startTime:Wed Sep 06 2023 16:08:40 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:08:55 GMT-0500 (Central Daylight Time)},0.95,0.83,-0.05,-0.151818182
5d49f28a3fefca00193319ac,SESSION_ID:64f8e625e4a64557ade855b8,STUDY_ID:64f8ce337b289a6b18812bba,3,6,118,95,95,95,91,duration:182485,startTime:Wed Sep 06 2023 17:03:46 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:06:49 GMT-0400 (Eastern Daylight Time)},0.95,0.91,0.006603774,-0.031176471
646d0c002229d5c74c06847c,SESSION_ID:64fa2e3c7203934aefca66e9,STUDY_ID:64fa1e7d676feb23d42ed75d,3,5,70,1,1,0,0,duration:11057,startTime:Thu Sep 07 2023 14:17:56 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 14:18:07 GMT-0600 (Mountain Daylight Time)},0,0,-0.406779661,-0.426229508
61731c0ef27028acbfbbf972,SESSION_ID:64f8e6a1eba715a7ecd98baa,STUDY_ID:64f8ce337b289a6b18812bba,3,11,89,15,25,15,25,duration:17841,startTime:Wed Sep 06 2023 17:01:49 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:02:07 GMT-0400 (Eastern Daylight Time)},0.15,0.25,-0.43490566,-0.43
63c047ef36e1348b19bb8010,SESSION_ID:64f887bded79df1136d98b67,STUDY_ID:64f87d77f1db16f3b98108c3,3,8,117,95,95,100,100,duration:12402,startTime:Wed Sep 06 2023 08:13:22 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:13:34 GMT-0600 (Mountain Daylight Time)},1,1,0,0
63d147592a1ada8a4fee12be,SESSION_ID:64f8e495def0764ad96145c9,STUDY_ID:64f8ce337b289a6b18812bbb,3,23,15,25,55,22,59,duration:79650,startTime:Wed Sep 06 2023 17:09:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:10:44 GMT-0400 (Eastern Daylight Time)},0.22,0.59,0.12,0.474615385
609ccafaf59efe6d8b43503f,SESSION_ID:64fa2b03581eb9b0c1de3ef3,STUDY_ID:64fa1e7d676feb23d42ed75d,3,15,40,95,75,95,75,duration:40210,startTime:Thu Sep 07 2023 13:16:28 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:17:08 GMT-0700 (Pacific Daylight Time)},0.95,0.75,-0.012962963,-0.25
60504d76137312c86f02c52c,SESSION_ID:64f8d79cd366fb415db9404f,STUDY_ID:64f8ce337b289a6b18812bbb,3,3,41,65,35,61,33,duration:49493,startTime:Wed Sep 06 2023 14:54:09 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:54:59 GMT-0500 (Central Daylight Time)},0.61,0.33,-0.352962963,-0.651481481
646d0c002229d5c74c06847c,SESSION_ID:64fa2e3c7203934aefca66e9,STUDY_ID:64fa1e7d676feb23d42ed75d,3,18,110,55,45,60,50,duration:57701,startTime:Thu Sep 07 2023 14:27:06 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 14:28:03 GMT-0600 (Mountain Daylight Time)},0.6,0.5,-0.288888889,-0.401960784
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,24,118,85,85,85,85,duration:17553,startTime:Wed Sep 06 2023 10:54:01 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:54:19 GMT-1000 (Hawaii-Aleutian Standard Time)},0.85,0.85,-0.093396226,-0.091176471
5a9067894eecca0001dd1427,SESSION_ID:64f8e6c7f68f75a97ffd7114,STUDY_ID:64f8ce337b289a6b18812bba,3,12,47,95,55,91,55,duration:12597,startTime:Wed Sep 06 2023 16:59:42 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:59:55 GMT-0400 (Eastern Daylight Time)},0.91,0.55,-0.071132075,-0.45
6400df45e639d203b8518cad,SESSION_ID:64f88c958fa793bb55ffc33f,STUDY_ID:64f87d77f1db16f3b98108c2,3,13,4,5,5,3,10,duration:26509,startTime:Wed Sep 06 2023 09:36:38 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:37:04 GMT-0500 (Central Daylight Time)},0.03,0.1,0.01,0.081818182
5bb2e60526f5300001ebf51b,SESSION_ID:64fa286d1a2270d9231deb0d,STUDY_ID:64fa1e7d676feb23d42ed75d,3,3,97,15,15,15,15,duration:8153,startTime:Thu Sep 07 2023 14:47:09 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:47:17 GMT-0500 (Central Daylight Time)},0.15,0.15,-0.8,-0.832758621
63b63938dbf229f3eb46d4a4,SESSION_ID:64f88e15be77a009fbb25083,STUDY_ID:64f87d77f1db16f3b98108c2,3,13,108,95,95,100,100,duration:10493,startTime:Wed Sep 06 2023 10:48:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:33 GMT-0400 (Eastern Daylight Time)},1,1,0.089285714,0
62bdd58c792242d931ee4271,SESSION_ID:64fa498856514f1976e5790d,STUDY_ID:64fa428fa4e478e7a98223f8,3,24,100,35,85,35,85,duration:12272,startTime:Thu Sep 07 2023 18:20:18 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:20:31 GMT-0400 (Eastern Daylight Time)},0.35,0.85,-0.617213115,-0.15
5e9f5c69290ef80c286040e5,SESSION_ID:64f8e46fcacc9d3b07920c53,STUDY_ID:64f8ce337b289a6b18812bba,3,23,105,95,95,97,97,duration:23867,startTime:Wed Sep 06 2023 14:55:09 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 14:55:32 GMT-0600 (Mountain Daylight Time)},0.97,0.97,0.023571429,0.022631579
631780ffdc06e4d6d4a8aa2d,SESSION_ID:64f8e31eb8f15a717aa396ad,STUDY_ID:64f8ce337b289a6b18812bbb,3,15,29,45,25,45,25,duration:23303,startTime:Wed Sep 06 2023 16:47:49 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:12 GMT-0400 (Eastern Daylight Time)},0.45,0.25,0.064035088,-0.083333333
5e71538a5a6f13000be49db8,SESSION_ID:64f88e989e5ca0f30261f12e,STUDY_ID:64f87d77f1db16f3b98108c2,3,15,1,85,85,85,85,duration:29018,startTime:Wed Sep 06 2023 10:44:20 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:44:49 GMT-0400 (Eastern Daylight Time)},0.85,0.85,0.83245614,0.77
5effc7a64495250cbb0d8de8,SESSION_ID:64f8908a2b857b80f1f48973,STUDY_ID:64f87d77f1db16f3b98108c2,3,3,84,45,55,46,56,duration:15116,startTime:Wed Sep 06 2023 07:48:41 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:48:56 GMT-0700 (Pacific Daylight Time)},0.46,0.56,-0.155384615,0.093333333
63bc6e49ef966f7b73451b41,SESSION_ID:64f8d2e88264cf668916591e,STUDY_ID:64f8ce337b289a6b18812bbb,3,22,34,65,65,67,66,duration:13613,startTime:Wed Sep 06 2023 15:38:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:38:30 GMT-0400 (Eastern Daylight Time)},0.67,0.66,-0.33,-0.3
62bdd58c792242d931ee4271,SESSION_ID:64fa498856514f1976e5790d,STUDY_ID:64fa428fa4e478e7a98223f8,3,10,96,5,75,10,80,duration:33514,startTime:Thu Sep 07 2023 18:15:11 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:15:45 GMT-0400 (Eastern Daylight Time)},0.1,0.8,-0.669230769,0.02
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,14,25,55,55,55,55,duration:12053,startTime:Wed Sep 06 2023 10:51:24 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:51:36 GMT-1000 (Hawaii-Aleutian Standard Time)},0.55,0.55,-0.007692308,-0.026923077
63209d3d38b5c490f3bccd01,SESSION_ID:64f88116dbe7657f2d5b0221,STUDY_ID:64f87d77f1db16f3b98108c2,3,5,30,85,55,85,55,duration:36366,startTime:Wed Sep 06 2023 09:41:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:42:33 GMT-0400 (Eastern Daylight Time)},0.85,0.55,-0.098275862,-0.433050847
60442cee4664dd4aa31a9f34,SESSION_ID:64f8911c93b93fb52eaa1942,STUDY_ID:64f87d77f1db16f3b98108c3,3,15,49,95,65,99,61,duration:19566,startTime:Wed Sep 06 2023 10:55:32 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:55:52 GMT-0400 (Eastern Daylight Time)},0.99,0.61,-0.01,-0.331176471
5c4e68d8bcc3dc00015501fb,SESSION_ID:64fa51e84f73375bda512465,STUDY_ID:64fa428fa4e478e7a98223f8,3,23,41,95,95,95,93,duration:36449,startTime:Thu Sep 07 2023 18:58:29 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:59:05 GMT-0400 (Eastern Daylight Time)},0.95,0.93,-0.012962963,-0.051481481
56c79f6cc41c43000c0886b0,SESSION_ID:64f8e4149cbb5ad528d3f4dc,STUDY_ID:64f8ce337b289a6b18812bba,3,13,100,5,45,3,50,duration:24406,startTime:Wed Sep 06 2023 16:55:59 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:56:23 GMT-0400 (Eastern Daylight Time)},0.03,0.5,-0.937213115,-0.5
5edae7d8d517f50009cbac62,SESSION_ID:64f8e1ad04848d80b1960a7d,STUDY_ID:64f8ce337b289a6b18812bba,3,11,20,1,1,0,0,duration:15222,startTime:Wed Sep 06 2023 15:39:14 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:39:29 GMT-0500 (Central Daylight Time)},0,0,-0.156862745,-0.089285714
5b646a727c39ee00010a18b0,SESSION_ID:64f8e263337012c64d4069fa,STUDY_ID:64f8ce337b289a6b18812bba,3,8,95,45,95,50,100,duration:26631,startTime:Wed Sep 06 2023 16:44:12 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:44:38 GMT-0400 (Eastern Daylight Time)},0.5,1,-0.209090909,0.283018868
6017ee441e8f20aa1fbfb114,SESSION_ID:64f8e6d3662cc92670b875cc,STUDY_ID:64f8ce337b289a6b18812bba,3,5,34,95,95,99,97,duration:21483,startTime:Wed Sep 06 2023 17:03:30 GMT-0400 (アメリカ東部夏時間),submitTime:Wed Sep 06 2023 17:03:52 GMT-0400 (アメリカ東部夏時間)},0.99,0.97,-0.01,0.01
5c4e68d8bcc3dc00015501fb,SESSION_ID:64fa51e84f73375bda512465,STUDY_ID:64fa428fa4e478e7a98223f8,3,16,5,5,5,1,1,duration:30849,startTime:Thu Sep 07 2023 18:55:25 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:55:56 GMT-0400 (Eastern Daylight Time)},0.01,0.01,0.01,-0.005384615
61bb389740db417c1a138cad,SESSION_ID:64f88899d43973b16d5fb944,STUDY_ID:64f87d77f1db16f3b98108c2,3,21,82,15,5,11,2,duration:27230,startTime:Wed Sep 06 2023 10:29:26 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:29:53 GMT-0400 (Eastern Daylight Time)},0.11,0.02,-0.399803922,-0.527169811
5e71538a5a6f13000be49db8,SESSION_ID:64f88e989e5ca0f30261f12e,STUDY_ID:64f87d77f1db16f3b98108c2,3,23,86,75,85,75,85,duration:5451,startTime:Wed Sep 06 2023 10:46:19 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:46:24 GMT-0400 (Eastern Daylight Time)},0.75,0.85,-0.162280702,-0.034615385
62686fdb4b7b799abadf0303,SESSION_ID:64fb38d7d477c8f7ba092c9e,STUDY_ID:64fb25990f2d04d645f0af85,3,16,50,95,85,94,87,duration:34912,startTime:Fri Sep 08 2023 11:20:30 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:21:05 GMT-0400 (Eastern Daylight Time)},0.94,0.87,-0.023636364,-0.093636364
60e00468ba249d2d30b2d7b2,SESSION_ID:64f88575910cf3eb9eddae65,STUDY_ID:64f87d77f1db16f3b98108c2,3,7,109,65,75,65,75,duration:8568,startTime:Wed Sep 06 2023 08:04:12 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:04:21 GMT-0600 (Mountain Daylight Time)},0.65,0.75,-0.171428571,-0.101851852
5c56006bb419770001c0ed2c,SESSION_ID:64f88ae90c20776533a396ab,STUDY_ID:64f87d77f1db16f3b98108c2,3,17,111,95,95,95,95,duration:27365,startTime:Wed Sep 06 2023 10:28:11 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:28:38 GMT-0400 (Eastern Daylight Time)},0.95,0.95,0.103846154,0.033333333
5d49f28a3fefca00193319ac,SESSION_ID:64f8e625e4a64557ade855b8,STUDY_ID:64f8ce337b289a6b18812bba,3,17,81,5,5,10,10,duration:13562,startTime:Wed Sep 06 2023 17:12:37 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:12:51 GMT-0400 (Eastern Daylight Time)},0.1,0.1,-0.382142857,-0.417241379
5bb2e60526f5300001ebf51b,SESSION_ID:64fa286d1a2270d9231deb0d,STUDY_ID:64fa1e7d676feb23d42ed75d,3,11,24,15,15,15,15,duration:4158,startTime:Thu Sep 07 2023 14:47:51 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:47:55 GMT-0500 (Central Daylight Time)},0.15,0.15,-0.71440678,-0.664814815
63d161797b3fa37dcc7bce35,SESSION_ID:64f8e4301ad1e6e6d85550d7,STUDY_ID:64f8ce337b289a6b18812bbb,3,16,114,95,85,100,90,duration:33169,startTime:Wed Sep 06 2023 16:57:15 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:57:48 GMT-0400 (Eastern Daylight Time)},1,0.9,0.078431373,-0.061538462
