workerId,comment,answer
vVgXGZuq,20,-1
vVgXGZuq,116,1
vVgXGZuq,4,-1
vVgXGZuq,61,-1
vVgXGZuq,24,1
vVgXGZuq,43,1
vVgXGZuq,75,1
vVgXGZuq,96,1
vVgXGZuq,111,1
vVgXGZuq,90,-1
vVgXGZuq,59,1
vVgXGZuq,108,1
vVgXGZuq,104,1
vVgXGZuq,64,-1
xGPYfYG1,100,1
xGPYfYG1,75,1
xGPYfYG1,3,-1
xGPYfYG1,2,-1
xGPYfYG1,54,1
xGPYfYG1,29,-1
xGPYfYG1,72,-1
xGPYfYG1,39,1
xGPYfYG1,110,1
xGPYfYG1,53,1
xGPYfYG1,63,-1
xGPYfYG1,42,1
xGPYfYG1,98,1
xGPYfYG1,112,1
xGPYfYG1,68,-1
xGPYfYG1,12,-1
xGPYfYG1,91,-1
xGPYfYG1,102,1
xGPYfYG1,40,1
xGPYfYG1,35,1
xGPYfYG1,25,1
xGPYfYG1,88,-1
xGPYfYG1,80,-1
xGPYfYG1,17,-1
4xyfRhXW,39,1
4xyfRhXW,67,-1
4xyfRhXW,33,1
4xyfRhXW,106,1
4xyfRhXW,111,1
4xyfRhXW,75,1
4xyfRhXW,96,1
4xyfRhXW,65,-1
4xyfRhXW,22,1
4xyfRhXW,25,-1
4xyfRhXW,78,1
4xyfRhXW,97,1
4xyfRhXW,55,1
4xyfRhXW,11,1
4xyfRhXW,85,-1
4xyfRhXW,40,1
4xyfRhXW,16,-1
4xyfRhXW,57,1
4xyfRhXW,116,1
4xyfRhXW,43,1
4xyfRhXW,84,1
4xyfRhXW,109,1
4xyfRhXW,3,-1
4xyfRhXW,5,-1
mWMU2TxQ,108,1
mWMU2TxQ,74,1
mWMU2TxQ,78,1
mWMU2TxQ,3,-1
mWMU2TxQ,110,1
mWMU2TxQ,84,-1
mWMU2TxQ,61,-1
mWMU2TxQ,105,1
mWMU2TxQ,1,-1
mWMU2TxQ,91,1
mWMU2TxQ,89,1
mWMU2TxQ,92,1
mWMU2TxQ,30,1
mWMU2TxQ,46,1
mWMU2TxQ,14,-1
mWMU2TxQ,52,1
mWMU2TxQ,48,1
mWMU2TxQ,15,-1
mWMU2TxQ,37,1
mWMU2TxQ,26,1
mWMU2TxQ,57,1
mWMU2TxQ,60,-1
mWMU2TxQ,20,-1
mWMU2TxQ,115,1
OfP4X1J1,36,1
OfP4X1J1,100,1
OfP4X1J1,32,1
OfP4X1J1,93,1
OfP4X1J1,47,1
OfP4X1J1,115,1
OfP4X1J1,10,1
OfP4X1J1,106,1
OfP4X1J1,3,-1
OfP4X1J1,42,1
OfP4X1J1,67,-1
OfP4X1J1,87,1
OfP4X1J1,56,1
OfP4X1J1,7,-1
OfP4X1J1,98,1
OfP4X1J1,81,1
OfP4X1J1,65,-1
OfP4X1J1,111,1
OfP4X1J1,11,1
OfP4X1J1,58,1
OfP4X1J1,21,1
OfP4X1J1,74,1
OfP4X1J1,23,1
OfP4X1J1,76,1
BNIyjp3Y,31,1
BNIyjp3Y,29,-1
BNIyjp3Y,106,1
BNIyjp3Y,112,1
BNIyjp3Y,63,-1
BNIyjp3Y,41,1
BNIyjp3Y,58,1
BNIyjp3Y,14,-1
BNIyjp3Y,87,1
BNIyjp3Y,96,1
BNIyjp3Y,110,1
BNIyjp3Y,81,1
BNIyjp3Y,37,1
BNIyjp3Y,13,-1
BNIyjp3Y,67,-1
BNIyjp3Y,1,-1
BNIyjp3Y,52,1
BNIyjp3Y,45,1
BNIyjp3Y,2,-1
BNIyjp3Y,22,-1
BNIyjp3Y,79,-1
BNIyjp3Y,108,1
BNIyjp3Y,91,1
BNIyjp3Y,71,-1
E8snMLL2,88,1
E8snMLL2,51,1
E8snMLL2,102,1
E8snMLL2,118,1
E8snMLL2,11,-1
E8snMLL2,3,-1
E8snMLL2,90,-1
E8snMLL2,15,-1
E8snMLL2,76,-1
E8snMLL2,60,-1
E8snMLL2,40,1
E8snMLL2,115,1
E8snMLL2,6,-1
E8snMLL2,27,-1
E8snMLL2,105,1
E8snMLL2,33,1
E8snMLL2,24,1
E8snMLL2,32,-1
E8snMLL2,65,-1
E8snMLL2,72,-1
E8snMLL2,58,1
E8snMLL2,84,-1
E8snMLL2,92,1
E8snMLL2,44,1
QPqqVOOk,39,1
QPqqVOOk,89,1
QPqqVOOk,119,1
QPqqVOOk,1,-1
QPqqVOOk,88,1
QPqqVOOk,47,1
QPqqVOOk,34,1
QPqqVOOk,28,1
QPqqVOOk,69,1
QPqqVOOk,75,1
QPqqVOOk,19,1
QPqqVOOk,18,-1
QPqqVOOk,103,-1
QPqqVOOk,54,1
QPqqVOOk,41,1
QPqqVOOk,73,-1
QPqqVOOk,0,-1
QPqqVOOk,114,1
QPqqVOOk,29,-1
QPqqVOOk,94,1
QPqqVOOk,55,1
QPqqVOOk,104,1
QPqqVOOk,60,-1
QPqqVOOk,97,1
9IkYgM6K,73,-1
9IkYgM6K,85,-1
9IkYgM6K,19,-1
9IkYgM6K,3,-1
9IkYgM6K,55,1
9IkYgM6K,119,1
9IkYgM6K,12,-1
9IkYgM6K,68,-1
9IkYgM6K,9,-1
9IkYgM6K,25,-1
9IkYgM6K,43,1
9IkYgM6K,38,1
9IkYgM6K,59,1
9IkYgM6K,113,1
9IkYgM6K,94,-1
9IkYgM6K,80,1
9IkYgM6K,31,1
9IkYgM6K,62,-1
9IkYgM6K,105,1
9IkYgM6K,90,1
9IkYgM6K,76,-1
9IkYgM6K,21,-1
9IkYgM6K,46,1
9IkYgM6K,104,1
SW24RVpt,74,-1
SW24RVpt,78,1
SW24RVpt,60,-1
SW24RVpt,95,-1
SW24RVpt,83,1
SW24RVpt,9,-1
SW24RVpt,103,1
SW24RVpt,68,1
SW24RVpt,18,-1
SW24RVpt,114,1
SW24RVpt,34,1
SW24RVpt,44,1
SW24RVpt,116,1
SW24RVpt,31,1
SW24RVpt,90,-1
SW24RVpt,6,-1
SW24RVpt,11,-1
SW24RVpt,104,-1
SW24RVpt,45,1
SW24RVpt,51,1
SW24RVpt,22,-1
SW24RVpt,81,-1
SW24RVpt,50,-1
SW24RVpt,28,-1
8UWTG8O9,22,1
8UWTG8O9,39,1
8UWTG8O9,99,1
8UWTG8O9,72,-1
8UWTG8O9,83,-1
8UWTG8O9,64,-1
8UWTG8O9,80,1
8UWTG8O9,109,1
8UWTG8O9,28,1
8UWTG8O9,8,-1
8UWTG8O9,100,1
8UWTG8O9,43,1
8UWTG8O9,40,1
8UWTG8O9,61,-1
8UWTG8O9,0,-1
8UWTG8O9,14,-1
8UWTG8O9,18,-1
8UWTG8O9,50,1
8UWTG8O9,75,1
8UWTG8O9,97,1
8UWTG8O9,113,1
8UWTG8O9,30,1
8UWTG8O9,117,1
8UWTG8O9,55,1
QYcRzbrN,72,-1
QYcRzbrN,15,-1
QYcRzbrN,56,1
QYcRzbrN,63,-1
QYcRzbrN,21,1
QYcRzbrN,1,-1
QYcRzbrN,117,1
QYcRzbrN,42,1
QYcRzbrN,87,1
QYcRzbrN,66,1
QYcRzbrN,113,1
QYcRzbrN,34,1
QYcRzbrN,92,1
QYcRzbrN,59,1
QYcRzbrN,27,-1
QYcRzbrN,14,-1
QYcRzbrN,6,-1
QYcRzbrN,74,-1
QYcRzbrN,36,1
QYcRzbrN,82,1
QYcRzbrN,99,1
QYcRzbrN,103,1
QYcRzbrN,43,1
QYcRzbrN,107,1
1gZAMLst,84,-1
1gZAMLst,86,1
1gZAMLst,96,1
1gZAMLst,95,1
1gZAMLst,28,1
1gZAMLst,108,1
1gZAMLst,20,-1
1gZAMLst,107,1
1gZAMLst,6,-1
1gZAMLst,112,1
1gZAMLst,32,1
1gZAMLst,111,1
1gZAMLst,15,-1
1gZAMLst,7,-1
1gZAMLst,12,-1
1gZAMLst,30,1
1gZAMLst,43,1
1gZAMLst,57,1
1gZAMLst,54,1
1gZAMLst,40,1
1gZAMLst,63,-1
1gZAMLst,70,-1
1gZAMLst,71,-1
1gZAMLst,66,-1
9kRD1vHP,55,1
9kRD1vHP,115,1
9kRD1vHP,31,1
9kRD1vHP,5,-1
9kRD1vHP,1,-1
9kRD1vHP,40,1
9kRD1vHP,83,-1
9kRD1vHP,90,1
9kRD1vHP,70,-1
9kRD1vHP,25,-1
9kRD1vHP,92,-1
9kRD1vHP,103,-1
9kRD1vHP,105,1
9kRD1vHP,61,-1
9kRD1vHP,68,1
9kRD1vHP,58,1
9kRD1vHP,10,-1
9kRD1vHP,19,-1
9kRD1vHP,37,1
9kRD1vHP,119,1
9kRD1vHP,79,-1
9kRD1vHP,89,-1
9kRD1vHP,27,-1
9kRD1vHP,48,1
AulxRMi4,65,-1
AulxRMi4,35,1
AulxRMi4,91,1
AulxRMi4,54,1
AulxRMi4,32,1
AulxRMi4,15,-1
AulxRMi4,106,1
AulxRMi4,80,1
AulxRMi4,110,1
AulxRMi4,51,1
AulxRMi4,79,-1
AulxRMi4,90,-1
AulxRMi4,49,1
AulxRMi4,73,-1
AulxRMi4,112,1
AulxRMi4,7,-1
AulxRMi4,88,1
AulxRMi4,25,-1
AulxRMi4,104,1
AulxRMi4,17,-1
AulxRMi4,9,-1
AulxRMi4,26,-1
AulxRMi4,63,-1
AulxRMi4,48,1
8xLz8SLe,11,1
8xLz8SLe,104,1
8xLz8SLe,102,1
8xLz8SLe,19,1
8xLz8SLe,47,1
8xLz8SLe,80,1
8xLz8SLe,30,1
8xLz8SLe,74,1
8xLz8SLe,85,-1
8xLz8SLe,56,1
8xLz8SLe,113,1
8xLz8SLe,5,-1
8xLz8SLe,20,-1
8xLz8SLe,99,1
8xLz8SLe,9,-1
8xLz8SLe,95,1
8xLz8SLe,75,1
8xLz8SLe,111,1
8xLz8SLe,36,1
8xLz8SLe,42,1
8xLz8SLe,65,-1
8xLz8SLe,50,1
8xLz8SLe,26,1
8xLz8SLe,69,1
DKAQtecw,7,-1
DKAQtecw,39,1
DKAQtecw,86,1
DKAQtecw,99,1
DKAQtecw,23,1
DKAQtecw,97,1
DKAQtecw,40,-1
DKAQtecw,56,1
DKAQtecw,108,1
DKAQtecw,54,1
DKAQtecw,68,1
DKAQtecw,114,1
DKAQtecw,70,1
DKAQtecw,1,-1
DKAQtecw,12,-1
DKAQtecw,49,1
DKAQtecw,107,1
DKAQtecw,35,1
DKAQtecw,27,-1
DKAQtecw,69,1
DKAQtecw,112,1
DKAQtecw,11,-1
DKAQtecw,75,1
DKAQtecw,81,1
rXA6vcHa,84,1
rXA6vcHa,87,1
rXA6vcHa,39,1
rXA6vcHa,73,-1
rXA6vcHa,22,-1
rXA6vcHa,90,1
rXA6vcHa,43,1
rXA6vcHa,91,-1
rXA6vcHa,115,1
rXA6vcHa,42,1
rXA6vcHa,103,-1
rXA6vcHa,110,1
rXA6vcHa,100,1
rXA6vcHa,61,1
rXA6vcHa,68,1
rXA6vcHa,75,1
rXA6vcHa,29,-1
rXA6vcHa,14,-1
rXA6vcHa,58,1
rXA6vcHa,57,1
rXA6vcHa,5,-1
rXA6vcHa,4,-1
rXA6vcHa,35,1
rXA6vcHa,13,1
TszzXglj,84,1
TszzXglj,40,1
TszzXglj,116,1
TszzXglj,73,-1
TszzXglj,41,1
TszzXglj,57,1
TszzXglj,112,1
TszzXglj,16,-1
TszzXglj,106,1
TszzXglj,109,1
TszzXglj,69,1
TszzXglj,89,1
TszzXglj,90,1
TszzXglj,92,1
TszzXglj,68,1
TszzXglj,56,1
TszzXglj,75,1
TszzXglj,10,1
TszzXglj,38,1
TszzXglj,27,1
TszzXglj,2,-1
TszzXglj,22,1
TszzXglj,37,1
TszzXglj,1,-1
6r2amcCl,21,1
6r2amcCl,32,1
6r2amcCl,106,1
6r2amcCl,87,1
6r2amcCl,76,1
6r2amcCl,111,1
6r2amcCl,74,1
6r2amcCl,1,-1
6r2amcCl,58,1
6r2amcCl,47,1
6r2amcCl,90,1
6r2amcCl,66,-1
6r2amcCl,65,-1
6r2amcCl,3,-1
6r2amcCl,33,1
6r2amcCl,10,1
6r2amcCl,86,1
6r2amcCl,42,1
6r2amcCl,11,1
6r2amcCl,100,1
6r2amcCl,56,1
6r2amcCl,23,1
6r2amcCl,98,1
6r2amcCl,115,1
rQYvXMab,30,1
rQYvXMab,1,-1
rQYvXMab,73,1
rQYvXMab,19,1
rQYvXMab,64,-1
rQYvXMab,80,1
rQYvXMab,103,1
rQYvXMab,16,-1
rQYvXMab,114,1
rQYvXMab,109,1
rQYvXMab,65,-1
rQYvXMab,33,1
rQYvXMab,93,1
rQYvXMab,0,-1
rQYvXMab,57,1
rQYvXMab,94,1
rQYvXMab,81,1
rQYvXMab,24,1
rQYvXMab,45,1
rQYvXMab,42,1
rQYvXMab,79,1
rQYvXMab,116,1
rQYvXMab,27,-1
rQYvXMab,54,1
93e6xlWV,45,1
93e6xlWV,33,1
93e6xlWV,3,-1
93e6xlWV,72,-1
93e6xlWV,53,1
93e6xlWV,49,1
93e6xlWV,0,-1
93e6xlWV,70,-1
93e6xlWV,13,1
93e6xlWV,93,1
93e6xlWV,15,1
93e6xlWV,105,1
93e6xlWV,91,-1
93e6xlWV,84,1
93e6xlWV,118,1
93e6xlWV,89,-1
93e6xlWV,24,1
93e6xlWV,25,1
93e6xlWV,66,-1
93e6xlWV,35,1
93e6xlWV,102,1
93e6xlWV,116,1
93e6xlWV,54,1
93e6xlWV,62,-1
Ibpe3uOp,82,1
Ibpe3uOp,7,-1
Ibpe3uOp,100,1
Ibpe3uOp,12,-1
Ibpe3uOp,98,1
Ibpe3uOp,29,-1
Ibpe3uOp,83,1
Ibpe3uOp,22,-1
Ibpe3uOp,45,1
Ibpe3uOp,71,1
Ibpe3uOp,77,1
Ibpe3uOp,59,1
Ibpe3uOp,2,-1
Ibpe3uOp,115,1
Ibpe3uOp,69,-1
Ibpe3uOp,50,1
Ibpe3uOp,99,1
Ibpe3uOp,113,1
Ibpe3uOp,11,1
Ibpe3uOp,31,1
Ibpe3uOp,30,1
Ibpe3uOp,65,-1
Ibpe3uOp,109,1
Ibpe3uOp,48,1
BaOSUA5Z,39,1
BaOSUA5Z,88,1
BaOSUA5Z,79,1
BaOSUA5Z,56,1
BaOSUA5Z,60,-1
BaOSUA5Z,42,1
BaOSUA5Z,83,1
BaOSUA5Z,110,1
BaOSUA5Z,32,-1
BaOSUA5Z,118,1
BaOSUA5Z,107,1
BaOSUA5Z,91,1
BaOSUA5Z,12,-1
BaOSUA5Z,44,1
BaOSUA5Z,94,1
BaOSUA5Z,50,1
BaOSUA5Z,28,1
BaOSUA5Z,78,1
BaOSUA5Z,14,-1
BaOSUA5Z,23,1
BaOSUA5Z,8,-1
BaOSUA5Z,101,1
BaOSUA5Z,63,-1
BaOSUA5Z,2,-1
sQDEawPs,17,1
sQDEawPs,66,-1
sQDEawPs,2,-1
sQDEawPs,73,-1
sQDEawPs,94,-1
sQDEawPs,52,1
sQDEawPs,11,1
sQDEawPs,34,1
sQDEawPs,118,1
sQDEawPs,0,-1
sQDEawPs,23,1
sQDEawPs,96,-1
sQDEawPs,63,-1
sQDEawPs,88,1
sQDEawPs,85,-1
sQDEawPs,51,-1
sQDEawPs,106,1
sQDEawPs,38,1
sQDEawPs,41,-1
sQDEawPs,119,1
sQDEawPs,49,1
sQDEawPs,27,-1
sQDEawPs,72,1
sQDEawPs,102,1
uULXaI7E,31,1
uULXaI7E,15,-1
uULXaI7E,58,1
uULXaI7E,25,-1
uULXaI7E,64,-1
uULXaI7E,49,1
uULXaI7E,86,1
uULXaI7E,70,-1
uULXaI7E,84,-1
uULXaI7E,103,-1
uULXaI7E,42,1
uULXaI7E,19,-1
uULXaI7E,108,1
uULXaI7E,7,-1
uULXaI7E,72,-1
uULXaI7E,35,1
uULXaI7E,1,-1
uULXaI7E,56,1
uULXaI7E,98,1
uULXaI7E,28,1
uULXaI7E,115,1
uULXaI7E,118,1
uULXaI7E,65,-1
uULXaI7E,93,1
0lVzxfbH,34,1
0lVzxfbH,37,1
0lVzxfbH,3,-1
0lVzxfbH,1,-1
0lVzxfbH,79,1
0lVzxfbH,49,1
0lVzxfbH,56,1
0lVzxfbH,61,-1
0lVzxfbH,27,1
0lVzxfbH,106,1
0lVzxfbH,86,1
0lVzxfbH,26,1
0lVzxfbH,92,1
0lVzxfbH,111,1
0lVzxfbH,17,1
0lVzxfbH,62,-1
0lVzxfbH,101,1
0lVzxfbH,18,1
0lVzxfbH,46,1
0lVzxfbH,74,1
0lVzxfbH,114,1
0lVzxfbH,84,-1
0lVzxfbH,97,1
0lVzxfbH,59,1
m7yvQT4Z,30,1
m7yvQT4Z,63,-1
m7yvQT4Z,99,1
m7yvQT4Z,3,-1
m7yvQT4Z,35,1
m7yvQT4Z,84,1
m7yvQT4Z,107,1
m7yvQT4Z,29,1
m7yvQT4Z,27,-1
m7yvQT4Z,1,-1
m7yvQT4Z,51,1
m7yvQT4Z,43,1
m7yvQT4Z,97,1
m7yvQT4Z,105,1
m7yvQT4Z,81,1
m7yvQT4Z,53,1
m7yvQT4Z,76,1
m7yvQT4Z,40,1
m7yvQT4Z,62,-1
m7yvQT4Z,112,1
m7yvQT4Z,16,-1
m7yvQT4Z,115,1
m7yvQT4Z,74,-1
m7yvQT4Z,12,-1
dBIbnhQv,10,-1
dBIbnhQv,109,1
dBIbnhQv,8,-1
dBIbnhQv,9,-1
dBIbnhQv,31,1
dBIbnhQv,42,1
dBIbnhQv,50,1
dBIbnhQv,37,1
dBIbnhQv,93,-1
dBIbnhQv,49,1
dBIbnhQv,98,1
dBIbnhQv,17,-1
dBIbnhQv,52,1
dBIbnhQv,108,1
dBIbnhQv,87,1
dBIbnhQv,64,-1
dBIbnhQv,111,1
dBIbnhQv,84,1
dBIbnhQv,26,-1
dBIbnhQv,29,-1
dBIbnhQv,72,-1
dBIbnhQv,60,-1
dBIbnhQv,77,-1
dBIbnhQv,112,1
bIX1set4,105,1
bIX1set4,31,1
bIX1set4,64,-1
bIX1set4,19,1
bIX1set4,53,1
bIX1set4,103,-1
bIX1set4,14,-1
bIX1set4,6,-1
bIX1set4,72,-1
bIX1set4,90,1
bIX1set4,45,1
bIX1set4,70,-1
bIX1set4,8,-1
bIX1set4,85,-1
bIX1set4,48,1
bIX1set4,84,1
bIX1set4,23,1
bIX1set4,119,1
bIX1set4,68,1
bIX1set4,24,1
bIX1set4,95,1
bIX1set4,55,1
bIX1set4,37,1
bIX1set4,110,1
TEKVNjmF,13,1
TEKVNjmF,31,1
TEKVNjmF,94,-1
TEKVNjmF,76,1
TEKVNjmF,92,-1
TEKVNjmF,55,1
TEKVNjmF,47,1
TEKVNjmF,29,1
TEKVNjmF,59,1
TEKVNjmF,30,1
TEKVNjmF,74,-1
TEKVNjmF,17,-1
TEKVNjmF,114,-1
TEKVNjmF,115,1
TEKVNjmF,81,-1
TEKVNjmF,6,-1
TEKVNjmF,100,-1
TEKVNjmF,27,-1
TEKVNjmF,104,-1
TEKVNjmF,62,-1
TEKVNjmF,45,1
TEKVNjmF,8,-1
TEKVNjmF,61,-1
TEKVNjmF,88,-1
Zd40omS8,88,1
Zd40omS8,37,1
Zd40omS8,35,1
Zd40omS8,99,1
Zd40omS8,19,1
Zd40omS8,66,-1
Zd40omS8,13,1
Zd40omS8,67,-1
Zd40omS8,22,-1
Zd40omS8,82,1
Zd40omS8,49,1
Zd40omS8,73,-1
Zd40omS8,52,1
Zd40omS8,104,1
Zd40omS8,41,1
Zd40omS8,3,-1
Zd40omS8,92,-1
Zd40omS8,103,-1
Zd40omS8,29,-1
Zd40omS8,55,1
Zd40omS8,4,-1
Zd40omS8,77,-1
Zd40omS8,117,1
Zd40omS8,115,1
nh5epJz5,1,-1
nh5epJz5,7,-1
nh5epJz5,16,1
nh5epJz5,50,1
nh5epJz5,11,1
nh5epJz5,56,1
nh5epJz5,27,-1
nh5epJz5,28,1
nh5epJz5,33,1
nh5epJz5,42,1
nh5epJz5,32,-1
nh5epJz5,44,1
nh5epJz5,73,1
nh5epJz5,68,1
nh5epJz5,76,1
nh5epJz5,69,-1
nh5epJz5,110,1
nh5epJz5,100,1
nh5epJz5,87,1
nh5epJz5,85,1
nh5epJz5,112,1
nh5epJz5,93,1
nh5epJz5,99,1
nh5epJz5,104,1
XdFedpee,35,1
XdFedpee,68,1
XdFedpee,101,1
XdFedpee,69,1
XdFedpee,96,1
XdFedpee,33,1
XdFedpee,43,1
XdFedpee,25,1
XdFedpee,10,-1
XdFedpee,83,1
XdFedpee,24,1
XdFedpee,114,1
XdFedpee,46,1
XdFedpee,113,1
XdFedpee,15,-1
XdFedpee,79,1
XdFedpee,90,1
XdFedpee,5,-1
XdFedpee,89,-1
XdFedpee,54,1
XdFedpee,0,-1
XdFedpee,56,1
XdFedpee,109,1
XdFedpee,72,-1
GQfIX6xe,7,-1
GQfIX6xe,53,1
GQfIX6xe,96,1
GQfIX6xe,75,1
GQfIX6xe,104,1
GQfIX6xe,109,1
GQfIX6xe,37,1
GQfIX6xe,95,1
GQfIX6xe,49,1
GQfIX6xe,36,1
GQfIX6xe,29,1
GQfIX6xe,69,1
GQfIX6xe,111,1
GQfIX6xe,82,1
GQfIX6xe,110,1
GQfIX6xe,88,1
GQfIX6xe,54,1
GQfIX6xe,48,1
GQfIX6xe,18,1
GQfIX6xe,11,1
GQfIX6xe,5,-1
GQfIX6xe,22,1
GQfIX6xe,62,-1
GQfIX6xe,78,1
UQ6ikGpy,0,-1
UQ6ikGpy,44,1
UQ6ikGpy,80,1
UQ6ikGpy,65,-1
UQ6ikGpy,70,-1
UQ6ikGpy,45,1
UQ6ikGpy,102,1
UQ6ikGpy,12,-1
UQ6ikGpy,111,1
UQ6ikGpy,108,1
UQ6ikGpy,16,-1
UQ6ikGpy,37,1
UQ6ikGpy,27,-1
UQ6ikGpy,71,-1
UQ6ikGpy,62,-1
UQ6ikGpy,4,-1
UQ6ikGpy,56,1
UQ6ikGpy,86,-1
UQ6ikGpy,57,1
UQ6ikGpy,25,1
UQ6ikGpy,90,-1
UQ6ikGpy,32,-1
UQ6ikGpy,110,1
UQ6ikGpy,96,-1
GnK7Z3BX,106,1
GnK7Z3BX,35,1
GnK7Z3BX,14,-1
GnK7Z3BX,31,1
GnK7Z3BX,24,1
GnK7Z3BX,18,-1
GnK7Z3BX,8,-1
GnK7Z3BX,40,1
GnK7Z3BX,88,1
GnK7Z3BX,6,-1
GnK7Z3BX,82,-1
GnK7Z3BX,67,-1
GnK7Z3BX,90,-1
GnK7Z3BX,100,1
GnK7Z3BX,25,1
GnK7Z3BX,112,1
GnK7Z3BX,79,-1
GnK7Z3BX,72,-1
GnK7Z3BX,56,1
GnK7Z3BX,63,-1
GnK7Z3BX,55,1
GnK7Z3BX,48,1
GnK7Z3BX,111,-1
GnK7Z3BX,95,-1
JZGS56zZ,77,1
JZGS56zZ,69,1
JZGS56zZ,107,1
JZGS56zZ,108,1
JZGS56zZ,23,1
JZGS56zZ,92,-1
JZGS56zZ,41,1
JZGS56zZ,48,1
JZGS56zZ,9,-1
JZGS56zZ,10,-1
JZGS56zZ,11,-1
JZGS56zZ,117,1
JZGS56zZ,75,1
JZGS56zZ,54,1
JZGS56zZ,89,-1
JZGS56zZ,3,-1
JZGS56zZ,99,1
JZGS56zZ,86,1
JZGS56zZ,58,1
JZGS56zZ,61,-1
JZGS56zZ,25,-1
JZGS56zZ,34,1
JZGS56zZ,39,1
JZGS56zZ,111,1
yaMzhQ1A,0,-1
yaMzhQ1A,5,-1
yaMzhQ1A,48,1
yaMzhQ1A,93,1
yaMzhQ1A,118,1
yaMzhQ1A,36,1
yaMzhQ1A,105,1
yaMzhQ1A,23,1
yaMzhQ1A,85,1
yaMzhQ1A,13,1
yaMzhQ1A,35,1
yaMzhQ1A,42,1
yaMzhQ1A,77,-1
yaMzhQ1A,88,1
yaMzhQ1A,108,1
yaMzhQ1A,51,1
yaMzhQ1A,99,1
yaMzhQ1A,53,1
yaMzhQ1A,70,-1
yaMzhQ1A,20,-1
yaMzhQ1A,19,-1
yaMzhQ1A,112,1
yaMzhQ1A,67,-1
yaMzhQ1A,62,-1
XpZ8PSt3,57,1
XpZ8PSt3,97,1
XpZ8PSt3,35,1
XpZ8PSt3,92,1
XpZ8PSt3,65,-1
XpZ8PSt3,86,1
XpZ8PSt3,108,1
XpZ8PSt3,85,-1
XpZ8PSt3,107,1
XpZ8PSt3,53,1
XpZ8PSt3,74,1
XpZ8PSt3,118,1
XpZ8PSt3,76,1
XpZ8PSt3,47,1
XpZ8PSt3,44,1
XpZ8PSt3,112,1
XpZ8PSt3,69,-1
XpZ8PSt3,28,1
XpZ8PSt3,39,1
XpZ8PSt3,17,1
XpZ8PSt3,23,1
XpZ8PSt3,13,1
XpZ8PSt3,0,-1
XpZ8PSt3,8,-1
xFd6cRjy,12,-1
xFd6cRjy,64,-1
xFd6cRjy,94,-1
xFd6cRjy,33,1
xFd6cRjy,36,1
xFd6cRjy,54,1
xFd6cRjy,102,1
xFd6cRjy,60,-1
xFd6cRjy,14,-1
xFd6cRjy,28,1
xFd6cRjy,51,1
xFd6cRjy,26,1
xFd6cRjy,1,-1
xFd6cRjy,112,1
xFd6cRjy,110,1
xFd6cRjy,104,1
xFd6cRjy,90,1
xFd6cRjy,85,-1
xFd6cRjy,42,1
xFd6cRjy,82,1
xFd6cRjy,46,1
xFd6cRjy,77,1
xFd6cRjy,9,-1
xFd6cRjy,71,-1
T30yZh5s,33,1
T30yZh5s,102,1
T30yZh5s,37,1
T30yZh5s,21,1
T30yZh5s,54,1
T30yZh5s,90,-1
T30yZh5s,18,-1
T30yZh5s,44,1
T30yZh5s,0,-1
T30yZh5s,88,-1
T30yZh5s,100,-1
T30yZh5s,4,-1
T30yZh5s,78,-1
T30yZh5s,98,1
T30yZh5s,117,1
T30yZh5s,110,-1
T30yZh5s,63,-1
T30yZh5s,45,1
T30yZh5s,67,-1
T30yZh5s,25,1
T30yZh5s,75,-1
T30yZh5s,50,1
T30yZh5s,83,-1
T30yZh5s,19,-1
PPIYWK7U,116,1
PPIYWK7U,78,1
PPIYWK7U,35,1
PPIYWK7U,98,1
PPIYWK7U,38,1
PPIYWK7U,70,1
PPIYWK7U,104,1
PPIYWK7U,28,1
PPIYWK7U,16,1
PPIYWK7U,21,1
PPIYWK7U,53,1
PPIYWK7U,61,1
PPIYWK7U,62,-1
PPIYWK7U,55,1
PPIYWK7U,114,1
PPIYWK7U,99,1
PPIYWK7U,100,1
PPIYWK7U,80,1
PPIYWK7U,44,1
PPIYWK7U,40,1
PPIYWK7U,4,-1
PPIYWK7U,82,1
PPIYWK7U,8,-1
PPIYWK7U,17,1
zepuhF8l,59,1
zepuhF8l,88,1
zepuhF8l,92,1
zepuhF8l,113,1
zepuhF8l,109,1
zepuhF8l,54,1
zepuhF8l,85,1
zepuhF8l,76,1
zepuhF8l,96,1
zepuhF8l,101,1
zepuhF8l,119,1
zepuhF8l,49,1
zepuhF8l,45,1
zepuhF8l,61,-1
zepuhF8l,71,-1
zepuhF8l,22,1
zepuhF8l,63,-1
zepuhF8l,25,1
zepuhF8l,31,1
zepuhF8l,36,1
zepuhF8l,6,-1
zepuhF8l,7,1
zepuhF8l,12,-1
zepuhF8l,17,1
d25XNS4F,39,1
d25XNS4F,66,-1
d25XNS4F,100,1
d25XNS4F,76,-1
d25XNS4F,80,1
d25XNS4F,99,-1
d25XNS4F,43,1
d25XNS4F,59,1
d25XNS4F,113,1
d25XNS4F,10,-1
d25XNS4F,20,-1
d25XNS4F,45,1
d25XNS4F,81,-1
d25XNS4F,1,-1
d25XNS4F,98,-1
d25XNS4F,9,-1
d25XNS4F,54,1
d25XNS4F,29,-1
d25XNS4F,38,-1
d25XNS4F,16,-1
d25XNS4F,107,1
d25XNS4F,119,1
d25XNS4F,79,-1
