workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,duration,startTime,submiTiime,answer,biasf
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,5,37,95,95,duration:23663,startTime:Thu Sep 07 2023 09:51:21 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:51:45 GMT-0400 (Eastern Daylight Time)},0.95,-0.03245614
6138f7e0ad42e592ca5f2024,SESSION_ID:64f9d444358174e2ff80a47e,STUDY_ID:64f9ca79054670dbff57b69a,1,15,59,95,100,duration:19402,startTime:Thu Sep 07 2023 08:58:17 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:58:36 GMT-0500 (Central Daylight Time)},1,0
5f0cd090c46f4017b410ccbf,SESSION_ID:64f880151e3e8e053cae3aa6,STUDY_ID:64f87d77f1db16f3b98108c3,1,17,118,55,55,duration:26097,startTime:Wed Sep 06 2023 09:42:14 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:42:40 GMT-0400 (Eastern Daylight Time)},0.55,-0.393396226
64135b2efa1c09f8a0b91bd4,SESSION_ID:64f88f8fb34df91c6de12467,STUDY_ID:64f87d77f1db16f3b98108c3,1,17,84,5,2,duration:34019,startTime:Wed Sep 06 2023 09:48:13 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:48:47 GMT-0500 (Central Daylight Time)},0.02,-0.595384615
6115b2963198eca231d6eb2b,SESSION_ID:64f8e1e0280a151f0ad34db5,STUDY_ID:64f8ce337b289a6b18812bbb,1,1,3,15,14,duration:60293,startTime:Wed Sep 06 2023 15:33:54 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:34:54 GMT-0500 (Central Daylight Time)},0.14,0.058032787
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,6,63,1,0,duration:25998,startTime:Thu Sep 07 2023 09:51:45 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:52:11 GMT-0400 (Eastern Daylight Time)},0,-0.090909091
639a21660463f7343d9cee2b,SESSION_ID:64f9d27f1ba1b3f883dd44b8,STUDY_ID:64f9ca79054670dbff57b69b,1,24,89,1,0,duration:36171,startTime:Thu Sep 07 2023 10:08:58 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:09:34 GMT-0400 (Eastern Daylight Time)},0,-0.58490566
6117c048b6509f4c0729321b,SESSION_ID:64f8d6f3caae8c0eb8356cc0,STUDY_ID:64f8ce337b289a6b18812bbb,1,20,79,5,2,duration:22895,startTime:Wed Sep 06 2023 14:58:27 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:58:50 GMT-0500 (Central Daylight Time)},0.02,-0.34
5caab3f119731a00190bbbcd,SESSION_ID:64f8e1af5ff4e39136d98b85,STUDY_ID:64f8ce337b289a6b18812bbb,1,5,17,95,96,duration:25901,startTime:Wed Sep 06 2023 15:36:29 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:36:55 GMT-0500 (Central Daylight Time)},0.96,0.414545455
5d02c9be020a21001835c3b4,SESSION_ID:64f9d6f41f9ef22dd9346958,STUDY_ID:64f9ca79054670dbff57b69a,1,5,10,5,5,duration:44090,startTime:Thu Sep 07 2023 10:05:26 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:06:10 GMT-0400 (Eastern Daylight Time)},0.05,-0.136440678
5e7e659ae47a3d5249d9bd9e,SESSION_ID:64fa28e1f53fa11ac9b2b1ef,STUDY_ID:64fa1e7d676feb23d42ed75d,1,9,74,25,21,duration:26869,startTime:Thu Sep 07 2023 15:52:05 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 15:52:32 GMT-0400 (Eastern Daylight Time)},0.21,-0.272142857
641370f5a8d3826956778170,SESSION_ID:64fa337c9fe1fe2066fd0d2d,STUDY_ID:64fa1e7d676feb23d42ed75d,1,11,34,95,100,duration:8665,startTime:Thu Sep 07 2023 15:41:38 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:41:47 GMT-0500 (Central Daylight Time)},1,0
6117c048b6509f4c0729321b,SESSION_ID:64f8d6f3caae8c0eb8356cc0,STUDY_ID:64f8ce337b289a6b18812bbb,1,4,67,1,0,duration:15940,startTime:Wed Sep 06 2023 14:51:38 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:51:54 GMT-0500 (Central Daylight Time)},0,-0.039215686
5e7e659ae47a3d5249d9bd9e,SESSION_ID:64fa28e1f53fa11ac9b2b1ef,STUDY_ID:64fa1e7d676feb23d42ed75d,1,6,0,5,2,duration:17460,startTime:Thu Sep 07 2023 15:50:53 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 15:51:11 GMT-0400 (Eastern Daylight Time)},0.02,0.02
5cfc38f7ee119e001803dd01,SESSION_ID:64f8e5ba19b5ef827f5ac7c5,STUDY_ID:64f8ce337b289a6b18812bba,1,16,27,15,17,duration:11328,startTime:Wed Sep 06 2023 16:53:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:53:33 GMT-0400 (Eastern Daylight Time)},0.17,-0.150754717
6105e4e2b57f170990f20593,SESSION_ID:64fa30d46678ac30bcb85574,STUDY_ID:64fa1e7d676feb23d42ed75d,1,9,106,45,44,duration:23265,startTime:Thu Sep 07 2023 13:29:07 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 13:29:30 GMT-0700 (Mountain Standard Time)},0.44,-0.56
63e619e5820fec66c7514ec3,SESSION_ID:64f9d0ff81d9a15def17faa5,STUDY_ID:64f9ca79054670dbff57b69b,1,2,56,65,65,duration:14212,startTime:Thu Sep 07 2023 08:34:15 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:34:29 GMT-0500 (Central Daylight Time)},0.65,-0.35
63d8352e4565d58f6e88cf09,SESSION_ID:64f8900ec574e454a02c25c8,STUDY_ID:64f87d77f1db16f3b98108c2,1,5,48,95,100,duration:12803,startTime:Wed Sep 06 2023 10:47:07 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:47:20 GMT-0400 (Eastern Daylight Time)},1,0.018518519
5cffe60f6846ae00019d35ef,SESSION_ID:64f8887e25ea83f8f2033ec5,STUDY_ID:64f87d77f1db16f3b98108c2,1,20,15,55,55,duration:50792,startTime:Wed Sep 06 2023 10:22:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:23:26 GMT-0400 (Eastern Daylight Time)},0.55,0.45
631916ad7afacf6bf7b9a0f6,SESSION_ID:64f8e5b02f4ee19dafb9b7e7,STUDY_ID:64f8ce337b289a6b18812bba,1,9,72,1,0,duration:12233,startTime:Wed Sep 06 2023 13:58:27 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:58:39 GMT-0700 (Pacific Daylight Time)},0,-0.072727273
63d3f95bba922834f0e8ac39,SESSION_ID:64f8822029466eda28fa9505,STUDY_ID:64f87d77f1db16f3b98108c2,1,2,34,85,88,duration:13836,startTime:Wed Sep 06 2023 09:45:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:46:10 GMT-0400 (Eastern Daylight Time)},0.88,-0.12
6310bdd0c04dd21ec4d97496,SESSION_ID:64f88b5ae9d456823ccf659b,STUDY_ID:64f87d77f1db16f3b98108c2,1,23,45,85,90,duration:9285,startTime:Wed Sep 06 2023 07:36:51 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:37:00 GMT-0700 (Pacific Daylight Time)},0.9,-0.1
61645d805d7b358ed3e052a6,SESSION_ID:64f8e6e8966789969b702e61,STUDY_ID:64f8ce337b289a6b18812bba,1,3,53,95,97,duration:17942,startTime:Wed Sep 06 2023 14:57:58 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 14:58:16 GMT-0600 (Mountain Daylight Time)},0.97,-0.03
5d51444f292b750001583e28,SESSION_ID:64f9d3cb2428e25f181425f4,STUDY_ID:64f9ca79054670dbff57b69a,1,11,9,25,28,duration:15354,startTime:Thu Sep 07 2023 09:58:31 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:58:47 GMT-0400 (Eastern Daylight Time)},0.28,0.28
5b53e95f4bbe600001465c18,SESSION_ID:64f9d7330a06735fe7ad8b80,STUDY_ID:64f9ca79054670dbff57b69b,1,21,9,1,0,duration:9013,startTime:Thu Sep 07 2023 10:20:10 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:20:19 GMT-0400 (Eastern Daylight Time)},0,0
61645d805d7b358ed3e052a6,SESSION_ID:64f8e6e8966789969b702e61,STUDY_ID:64f8ce337b289a6b18812bba,1,11,1,5,5,duration:17375,startTime:Wed Sep 06 2023 15:00:22 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 15:00:39 GMT-0600 (Mountain Daylight Time)},0.05,0.03245614
60fcc9c1ead2e823344601ee,SESSION_ID:64f88fdae94397d093a3ca26,STUDY_ID:64f87d77f1db16f3b98108c2,1,5,62,15,15,duration:12286,startTime:Wed Sep 06 2023 10:46:06 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:46:19 GMT-0400 (Eastern Daylight Time)},0.15,0.15
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,6,51,95,100,duration:14099,startTime:Wed Sep 06 2023 16:06:26 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:06:40 GMT-0400 (Eastern Daylight Time)},1,0.019230769
6117c048b6509f4c0729321b,SESSION_ID:64f8d6f3caae8c0eb8356cc0,STUDY_ID:64f8ce337b289a6b18812bbb,1,5,42,95,95,duration:16018,startTime:Wed Sep 06 2023 14:51:54 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:52:10 GMT-0500 (Central Daylight Time)},0.95,-0.032758621
64135b2efa1c09f8a0b91bd4,SESSION_ID:64f88f8fb34df91c6de12467,STUDY_ID:64f87d77f1db16f3b98108c3,1,5,74,5,5,duration:19366,startTime:Wed Sep 06 2023 09:44:55 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:45:14 GMT-0500 (Central Daylight Time)},0.05,-0.432142857
63cf4f4722d1c48cef8b0b10,SESSION_ID:64f9cbcc7aca7019d05ad974,STUDY_ID:64f9ca79054670dbff57b69a,1,13,23,75,75,duration:18421,startTime:Thu Sep 07 2023 09:15:21 GMT-0400 (EDT),submitTime:Thu Sep 07 2023 09:15:40 GMT-0400 (EDT)},0.75,-0.060344828
610f615654fdbcac0f485a9d,SESSION_ID:64f9d7412128cc5e2d084e51,STUDY_ID:64f9ca79054670dbff57b69b,1,8,96,45,50,duration:10911,startTime:Thu Sep 07 2023 10:06:16 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:06:27 GMT-0400 (Eastern Daylight Time)},0.5,-0.269230769
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,12,51,85,85,duration:15202,startTime:Thu Sep 07 2023 09:53:34 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:53:49 GMT-0400 (Eastern Daylight Time)},0.85,-0.130769231
60ae888883acfc2413cc459b,SESSION_ID:64f8892ef02bde3b9d0495d1,STUDY_ID:64f87d77f1db16f3b98108c3,1,7,99,55,55,duration:19071,startTime:Wed Sep 06 2023 10:19:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:20:17 GMT-0400 (Eastern Daylight Time)},0.55,-0.286065574
5caab3f119731a00190bbbcd,SESSION_ID:64f8e1af5ff4e39136d98b85,STUDY_ID:64f8ce337b289a6b18812bbb,1,13,77,25,25,duration:48929,startTime:Wed Sep 06 2023 15:39:41 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:40:30 GMT-0500 (Central Daylight Time)},0.25,-0.221698113
62e05742fafd80b3f0c2e20b,SESSION_ID:64f8e6d11d91f47e72a9444e,STUDY_ID:64f8ce337b289a6b18812bba,1,14,94,1,0,duration:22393,startTime:Wed Sep 06 2023 17:03:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:03:46 GMT-0400 (Eastern Daylight Time)},0,-0.66
6323e8ff54572f1c005051e7,SESSION_ID:64f8ddb0638c3b397b4996d9,STUDY_ID:64f8ce337b289a6b18812bba,1,12,22,5,7,duration:22441,startTime:Wed Sep 06 2023 15:19:16 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:19:38 GMT-0500 (Central Daylight Time)},0.07,-0.401698113
64135b2efa1c09f8a0b91bd4,SESSION_ID:64f88f8fb34df91c6de12467,STUDY_ID:64f87d77f1db16f3b98108c3,1,8,18,1,0,duration:16070,startTime:Wed Sep 06 2023 09:45:35 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:45:51 GMT-0500 (Central Daylight Time)},0,-0.264150943
5b53e95f4bbe600001465c18,SESSION_ID:64f9d7330a06735fe7ad8b80,STUDY_ID:64f9ca79054670dbff57b69b,1,22,11,75,72,duration:16381,startTime:Thu Sep 07 2023 10:20:19 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:20:35 GMT-0400 (Eastern Daylight Time)},0.72,-0.016842105
63179fe6d8b52834c9c8f5f7,SESSION_ID:64f8d63cd73eae4358fee437,STUDY_ID:64f8ce337b289a6b18812bba,1,17,50,95,100,duration:12508,startTime:Wed Sep 06 2023 15:48:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:48:37 GMT-0400 (Eastern Daylight Time)},1,0.036363636
6323e8ff54572f1c005051e7,SESSION_ID:64f8ddb0638c3b397b4996d9,STUDY_ID:64f8ce337b289a6b18812bba,1,21,61,1,0,duration:18296,startTime:Wed Sep 06 2023 15:23:00 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:23:18 GMT-0500 (Central Daylight Time)},0,-0.036363636
5edaaffa2fb6186f3a7b4579,SESSION_ID:64fa33fff86cac1ff1e57948,STUDY_ID:64fa1e7d676feb23d42ed75d,1,2,27,35,34,duration:34417,startTime:Thu Sep 07 2023 13:39:51 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:40:25 GMT-0700 (Pacific Daylight Time)},0.34,0.019245283
5e6a285eb7c24208ef1b9569,SESSION_ID:64fa29d575bda03db5ddd020,STUDY_ID:64fa1e7d676feb23d42ed75d,1,23,71,5,3,duration:14079,startTime:Thu Sep 07 2023 16:04:04 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:04:18 GMT-0400 (Eastern Daylight Time)},0.03,-0.120943396
63fc425460ebc8ea83407754,SESSION_ID:64f88b8efa1c93d07ad34d65,STUDY_ID:64f87d77f1db16f3b98108c2,1,7,21,5,5,duration:22032,startTime:Wed Sep 06 2023 10:33:10 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:33:32 GMT-0400 (Eastern Daylight Time)},0.05,-0.69137931
60fcd5602ff7c8f0866ecd0c,SESSION_ID:64f8da91bfc537a0c8d66b84,STUDY_ID:64f8ce337b289a6b18812bbb,1,16,96,15,15,duration:12288,startTime:Wed Sep 06 2023 16:06:40 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:06:53 GMT-0400 (Eastern Daylight Time)},0.15,-0.619230769
60ff26e2e30862fdb8531934,SESSION_ID:64f88f8ec8aef9128eaa1964,STUDY_ID:64f87d77f1db16f3b98108c3,1,8,64,1,0,duration:19791,startTime:Wed Sep 06 2023 10:47:09 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:47:29 GMT-0400 (Eastern Daylight Time)},0,0
5a216247c3e60a0001780c42,SESSION_ID:64f9d45e239d385293e0da47,STUDY_ID:64f9ca79054670dbff57b69b,1,3,92,35,40,duration:18495,startTime:Thu Sep 07 2023 08:50:31 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:50:49 GMT-0500 (Central Daylight Time)},0.4,-0.253846154
63e619e5820fec66c7514ec3,SESSION_ID:64f9d0ff81d9a15def17faa5,STUDY_ID:64f9ca79054670dbff57b69b,1,11,41,5,5,duration:7197,startTime:Thu Sep 07 2023 08:36:15 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:36:22 GMT-0500 (Central Daylight Time)},0.05,-0.912962963
62e05742fafd80b3f0c2e20b,SESSION_ID:64f8e6d11d91f47e72a9444e,STUDY_ID:64f8ce337b289a6b18812bba,1,23,111,5,5,duration:30904,startTime:Wed Sep 06 2023 17:09:39 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:10:10 GMT-0400 (Eastern Daylight Time)},0.05,-0.796153846
63f120152d0d387ed7666017,SESSION_ID:64fa55c9a771add21889a069,STUDY_ID:64fa428fa4e478e7a98223f8,1,11,28,15,15,duration:8748,startTime:Thu Sep 07 2023 19:02:56 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 19:03:05 GMT-0400 (Eastern Daylight Time)},0.15,-0.831481481
645b64a4db6c2fa817932d6e,SESSION_ID:64f8e104514d7136f1b875a5,STUDY_ID:64f8ce337b289a6b18812bbb,1,21,109,95,98,duration:68100,startTime:Wed Sep 06 2023 15:58:02 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:59:10 GMT-0500 (Central Daylight Time)},0.98,0.158571429
60ff26e2e30862fdb8531934,SESSION_ID:64f88f8ec8aef9128eaa1964,STUDY_ID:64f87d77f1db16f3b98108c3,1,22,34,55,55,duration:29420,startTime:Wed Sep 06 2023 10:51:38 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:52:07 GMT-0400 (Eastern Daylight Time)},0.55,-0.45
61099b4c0e17f05142f54a2d,SESSION_ID:64f8d0a56a1ab08a26ddaeab,STUDY_ID:64f8ce337b289a6b18812bba,1,18,65,1,0,duration:8082,startTime:Wed Sep 06 2023 15:24:29 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:24:37 GMT-0400 (Eastern Daylight Time)},0,-0.016666667
5caab3f119731a00190bbbcd,SESSION_ID:64f8e1af5ff4e39136d98b85,STUDY_ID:64f8ce337b289a6b18812bbb,1,23,66,45,45,duration:12640,startTime:Wed Sep 06 2023 15:44:22 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:44:35 GMT-0500 (Central Daylight Time)},0.45,0.296153846
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,21,89,5,5,duration:19185,startTime:Thu Sep 07 2023 09:56:32 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:56:51 GMT-0400 (Eastern Daylight Time)},0.05,-0.53490566
5e531b2205acdb33c0f5f24c,SESSION_ID:64f897b9d5194154ecaa196c,STUDY_ID:64f87d77f1db16f3b98108c2,1,15,34,95,99,duration:9099,startTime:Wed Sep 06 2023 11:23:32 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:23:41 GMT-0400 (Eastern Daylight Time)},0.99,-0.01
5d51444f292b750001583e28,SESSION_ID:64f9d3cb2428e25f181425f4,STUDY_ID:64f9ca79054670dbff57b69a,1,2,113,75,80,duration:51493,startTime:Thu Sep 07 2023 09:52:16 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:53:08 GMT-0400 (Eastern Daylight Time)},0.8,-0.181132075
5a216247c3e60a0001780c42,SESSION_ID:64f9d45e239d385293e0da47,STUDY_ID:64f9ca79054670dbff57b69b,1,6,43,95,100,duration:13143,startTime:Thu Sep 07 2023 08:51:21 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:51:35 GMT-0500 (Central Daylight Time)},1,0.017857143
63d3f95bba922834f0e8ac39,SESSION_ID:64f8822029466eda28fa9505,STUDY_ID:64f87d77f1db16f3b98108c2,1,16,74,65,66,duration:14265,startTime:Wed Sep 06 2023 10:08:44 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:08:58 GMT-0400 (Eastern Daylight Time)},0.66,0.177857143
5974561734b844000168d1e0,SESSION_ID:64f9d70c0eeff7274c3b34db,STUDY_ID:64f9ca79054670dbff57b69b,1,12,89,5,8,duration:13316,startTime:Thu Sep 07 2023 10:04:37 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:04:50 GMT-0400 (Eastern Daylight Time)},0.08,-0.50490566
63e619e5820fec66c7514ec3,SESSION_ID:64f9d0ff81d9a15def17faa5,STUDY_ID:64f9ca79054670dbff57b69b,1,3,65,5,5,duration:7628,startTime:Thu Sep 07 2023 08:34:29 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:34:37 GMT-0500 (Central Daylight Time)},0.05,0.033333333
602aaad0543ec50f6af5cc79,SESSION_ID:64fa491e626d1e55cd40c8ef,STUDY_ID:64fa428fa4e478e7a98223f8,1,18,101,45,50,duration:7195,startTime:Thu Sep 07 2023 19:13:08 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 19:13:15 GMT-0400 (Eastern Daylight Time)},0.5,-0.480392157
5b53e95f4bbe600001465c18,SESSION_ID:64f9d7330a06735fe7ad8b80,STUDY_ID:64f9ca79054670dbff57b69b,1,24,114,5,5,duration:17634,startTime:Thu Sep 07 2023 10:20:46 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:21:04 GMT-0400 (Eastern Daylight Time)},0.05,-0.871568627
5bc0c37d93ca500001adca49,SESSION_ID:64f8e61d9cdf4b2e99e7542a,STUDY_ID:64f8ce337b289a6b18812bba,1,11,54,85,87,duration:15805,startTime:Wed Sep 06 2023 16:53:49 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:54:05 GMT-0400 (Eastern Daylight Time)},0.87,-0.110769231
642727be26e2e928b64f0ab0,SESSION_ID:64f88f77b23d2542e19ad904,STUDY_ID:64f87d77f1db16f3b98108c3,1,15,25,85,90,duration:17001,startTime:Wed Sep 06 2023 10:48:42 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:59 GMT-0400 (Eastern Daylight Time)},0.9,0.342307692
6310bdd0c04dd21ec4d97496,SESSION_ID:64f88b5ae9d456823ccf659b,STUDY_ID:64f87d77f1db16f3b98108c2,1,16,82,25,30,duration:13600,startTime:Wed Sep 06 2023 07:35:05 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:35:19 GMT-0700 (Pacific Daylight Time)},0.3,-0.209803922
5fab3afc780978629141d35f,SESSION_ID:64f9ccb6add187243b41f73c,STUDY_ID:64f9ca79054670dbff57b69b,1,7,56,85,86,duration:8333,startTime:Thu Sep 07 2023 08:17:58 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:18:06 GMT-0500 (Central Daylight Time)},0.86,-0.14
5bc0c37d93ca500001adca49,SESSION_ID:64f8e61d9cdf4b2e99e7542a,STUDY_ID:64f8ce337b289a6b18812bba,1,13,81,75,76,duration:5907,startTime:Wed Sep 06 2023 16:54:10 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:54:16 GMT-0400 (Eastern Daylight Time)},0.76,0.277857143
57962a6e2fc0d400012c808e,SESSION_ID:64f88aeeeb907de7aae09cfb,STUDY_ID:64f87d77f1db16f3b98108c3,1,15,4,1,0,duration:19051,startTime:Wed Sep 06 2023 10:34:57 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:35:16 GMT-0400 (Eastern Daylight Time)},0,-0.02
60ae888883acfc2413cc459b,SESSION_ID:64f8892ef02bde3b9d0495d1,STUDY_ID:64f87d77f1db16f3b98108c3,1,22,65,5,5,duration:13695,startTime:Wed Sep 06 2023 10:23:57 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:24:10 GMT-0400 (Eastern Daylight Time)},0.05,0.033333333
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,3,65,1,0,duration:25016,startTime:Thu Sep 07 2023 09:50:30 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:50:55 GMT-0400 (Eastern Daylight Time)},0,-0.016666667
5b53e95f4bbe600001465c18,SESSION_ID:64f9d7330a06735fe7ad8b80,STUDY_ID:64f9ca79054670dbff57b69b,1,23,95,15,20,duration:10888,startTime:Thu Sep 07 2023 10:20:35 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:20:46 GMT-0400 (Eastern Daylight Time)},0.2,-0.509090909
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,8,116,95,95,duration:12149,startTime:Thu Sep 07 2023 09:52:41 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:52:53 GMT-0400 (Eastern Daylight Time)},0.95,-0.05
5ec0914ef9f1aa49f02c7449,SESSION_ID:64fb2d426d1c40f01ab694cb,STUDY_ID:64fb25990f2d04d645f0af85,1,14,10,95,95,duration:11994,startTime:Fri Sep 08 2023 07:27:44 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 07:27:56 GMT-0700 (Pacific Daylight Time)},0.95,0.763559322
5e6387b1b7d70b10675e3a26,SESSION_ID:64f8e48989e7785e2a165921,STUDY_ID:64f8ce337b289a6b18812bba,1,7,38,45,50,duration:18892,startTime:Wed Sep 06 2023 16:48:49 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:49:08 GMT-0400 (Eastern Daylight Time)},0.5,-0.421568627
60fcc9c1ead2e823344601ee,SESSION_ID:64f88fdae94397d093a3ca26,STUDY_ID:64f87d77f1db16f3b98108c2,1,18,93,85,85,duration:11153,startTime:Wed Sep 06 2023 10:50:45 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:50:57 GMT-0400 (Eastern Daylight Time)},0.85,0.246226415
6100481dd1b1b838ba53030f,SESSION_ID:64fa28664035cc7aad12fc43,STUDY_ID:64fa1e7d676feb23d42ed75d,1,1,105,75,80,duration:50747,startTime:Thu Sep 07 2023 15:48:04 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 15:48:55 GMT-0400 (Eastern Daylight Time)},0.8,-0.146428571
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,16,2,1,0,duration:9758,startTime:Wed Sep 06 2023 16:08:14 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:08:24 GMT-0400 (Eastern Daylight Time)},0,0
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,10,50,95,95,duration:11198,startTime:Wed Sep 06 2023 16:07:09 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:07:20 GMT-0400 (Eastern Daylight Time)},0.95,-0.013636364
